RecordId,Y
300001,0.00010082387568824439
300002,0.000165174654286299
300003,2.953915281125319e-06
300004,0.0001031616031438413
300005,9.120536475866932e-06
300006,5.2213734946349176e-06
300007,4.598397985660086e-06
300008,0.0002488264285223825
300009,4.3716470568900455e-05
300010,0.007660289823252242
300011,1.1005159884689419e-05
300012,6.5857312817267185e-06
300013,9.356006195559985e-07
300014,2.4950753124054853e-05
300015,5.620114122469507e-06
300016,2.274756103247455e-05
300017,0.00025042656736331994
300018,1.7510352330797713e-05
300019,4.955500699945029e-06
300020,4.5723107516456215e-07
300021,0.0003690606299035911
300022,9.505171214385655e-07
300023,2.0910637931592647e-05
300024,2.293530065117011e-05
300025,0.00665716307000063
300026,5.021859043949917e-06
300027,6.573064260351202e-06
300028,0.0001521233222789912
300029,0.030608623569569317
300030,1.2261207264524879e-05
300031,0.00021160905103291346
300032,4.158177428147762e-06
300033,1.1526534956753191e-05
300034,2.3798374106812996e-06
300035,4.204177521179038e-05
300036,6.624924424386336e-05
300037,2.7139548965730377e-06
300038,7.933153990658563e-05
300039,0.0001653874359438608
300040,1.871226933227869e-05
300041,2.1507870700740267e-05
300042,1.955247189187048e-06
300043,3.4962518645140034e-05
300044,1.8143171274497642e-05
300045,1.8687661657092274e-05
300046,8.670008062570863e-06
300047,3.9469553904988667e-05
300048,6.6196654067122535e-06
300049,0.0011035746833537512
300050,0.00014229887993527274
300051,4.42097841641953e-07
300052,0.00013111790836319414
300053,4.5247493273639825e-05
300054,1.804802587988282e-05
300055,3.2038053752785345e-05
300056,1.9034505410597072e-05
300057,1.1361101573280999e-05
300058,0.0002026262798578197
300059,0.00023750805342084884
300060,7.125080541262226e-06
300061,7.23261582777468e-06
300062,7.67855302873007e-06
300063,2.0569177960017744e-05
300064,7.67741908324145e-06
300065,0.00022684540528643992
300066,1.674569862283685e-06
300067,5.544058243382703e-05
300068,1.9948264989200954e-05
300069,1.1743098932015527e-06
300070,5.133179471916568e-05
300071,3.3631664756133735e-05
300072,9.12581020277988e-06
300073,1.3909062648783295e-06
300074,0.0014637837148135683
300075,1.1236482391060084e-06
300076,5.666283040189531e-06
300077,8.723881051272049e-06
300078,7.878530033925321e-06
300079,0.00021773065731395036
300080,1.2370629417925254e-05
300081,1.052856007580279e-06
300082,7.098959003049761e-06
300083,0.00012431059318108358
300084,0.0021090412853785284
300085,4.383540753186329e-06
300086,1.2638356242196853e-06
300087,9.755021243715116e-06
300088,2.321331292762352e-05
300089,4.858498106443676e-06
300090,2.6423949497692928e-06
300091,3.6010206021804454e-06
300092,4.803280617788156e-06
300093,0.0005641728686896386
300094,0.00024081849402743198
300095,1.0157305086408996e-05
300096,2.5097790531466064e-05
300097,9.222563372835186e-05
300098,0.0015415057703770192
300099,0.002513320452004943
300100,1.5402835243397323e-05
300101,2.4530525364241382e-06
300102,0.00010257844589129187
300103,0.01880837292119395
300104,0.0012791095571750095
300105,2.0692861252579556e-05
300106,1.1862837917533397e-05
300107,1.695801247099856e-06
300108,1.3982407770072314e-05
300109,7.3591845072466336e-06
300110,6.416462187909626e-06
300111,7.71024112706679e-05
300112,8.419921335113637e-06
300113,3.6641020579016487e-06
300114,1.2740194683829032e-05
300115,0.00544034373180087
300116,0.00013664009052414864
300117,6.9460660068898505e-06
300118,1.3774837519993828e-06
300119,1.0835525193423715e-06
300120,0.0003381802911220196
300121,6.928455288364906e-07
300122,2.599830310524946e-06
300123,4.1177748533982596e-06
300124,0.0002278562557588278
300125,1.0547239671723219e-05
300126,3.9124754392408554e-05
300127,5.594970574141674e-06
300128,1.4132358084566476e-05
300129,2.589765940683719e-05
300130,2.2124990160439968e-05
300131,1.1611757397626358e-06
300132,9.718880381039223e-06
300133,0.00028349914633812054
300134,7.968896464565963e-05
300135,1.9973201001448616e-05
300136,1.6783098493533545e-05
300137,7.436767252499976e-06
300138,0.004927114687634457
300139,1.6447383018203254e-06
300140,2.1838585352895735e-06
300141,0.001321819465253308
300142,0.001554393413704626
300143,5.433145625071726e-05
300144,1.8194999009513896e-05
300145,5.554223986052875e-06
300146,0.004299754784588003
300147,0.002555704789028823
300148,4.8192992625217814e-06
300149,0.0011618554954748105
300150,4.454379928896894e-06
300151,0.002068725885231591
300152,2.0340298721066575e-05
300153,8.776760986923667e-05
300154,5.667515831419223e-05
300155,0.0003580172929893403
300156,0.06809272518303866
300157,2.9422269341618328e-05
300158,2.637334763354223e-06
300159,1.5151817590227286e-06
300160,8.745684054289882e-07
300161,7.07539017904916e-06
300162,2.0330483225923975e-06
300163,2.4121005666112675e-05
300164,3.5153253538548295e-06
300165,6.781602663276469e-06
300166,2.0228937109815583e-06
300167,1.3814078822633747e-05
300168,7.198561876720078e-07
300169,9.174415489591562e-07
300170,6.39016675086168e-05
300171,0.00018813658633765347
300172,7.90429912418252e-06
300173,6.920133275893174e-06
300174,1.7629866403012783e-05
300175,0.0003741917755845255
300176,2.0730275528535457e-06
300177,5.407475813967721e-06
300178,6.531689579427773e-05
300179,4.801077399558077e-06
300180,4.7145205625535405e-06
300181,3.863476973947399e-05
300182,7.917346197814367e-06
300183,0.00016155217952776486
300184,4.0070434000464655e-06
300185,0.0006564237800860914
300186,2.6236089023541354e-05
300187,0.006894142012606607
300188,2.1177183086251717e-06
300189,0.00024361202459961836
300190,2.0378685486927377e-05
300191,1.5222721829388775e-06
300192,6.230908687617406e-07
300193,5.3857026052052486e-05
300194,5.011582915794103e-06
300195,9.721598547211366e-07
300196,1.4808442722558842e-05
300197,3.252195278188689e-05
300198,0.0003913311600748178
300199,1.393506157162013e-06
300200,1.8874449590763713e-05
300201,1.0955941885602745e-05
300202,5.9459441143493074e-05
300203,7.914995086745572e-05
300204,0.000887684900117165
300205,1.2663679642628267e-05
300206,5.936471664966803e-06
300207,1.3410880316181797e-06
300208,4.440928643608307e-06
300209,4.946461293826587e-06
300210,1.5948040604598646e-05
300211,4.725229716598278e-05
300212,2.87908649660551e-06
300213,9.621847892352283e-06
300214,1.254669298001924e-05
300215,3.513184366814433e-05
300216,1.6727979929006171e-06
300217,0.0005497377498947268
300218,2.16987505372875e-06
300219,0.002276963486559301
300220,1.4759548515902074e-05
300221,4.6402204777251656e-07
300222,7.293943327795205e-06
300223,1.1172801535318892e-05
300224,0.0009127440291013044
300225,0.00045594195392671585
300226,1.1543080361965015e-05
300227,0.000180548102547012
300228,3.528374898943791e-05
300229,2.541506161482706e-06
300230,1.3937830270075816e-05
300231,4.2629255502409555e-06
300232,6.3018247614839615e-06
300233,2.2780672900542715e-06
300234,1.7938828211375342e-05
300235,1.8850894177830925e-05
300236,0.00046718664178115434
300237,0.0005920977188604107
300238,8.954153469934075e-06
300239,4.316065025259756e-07
300240,8.172349190544992e-06
300241,0.0001000642059511847
300242,9.772702713689796e-05
300243,4.307681947921083e-05
300244,7.633288367117075e-06
300245,0.010853273305983749
300246,0.00012416735919335527
300247,9.514923417460371e-07
300248,3.396038472279391e-06
300249,1.9130545373968744e-06
300250,3.3521543281646395e-05
300251,7.491885630391456e-07
300252,0.0001583037333663621
300253,0.00024056508828834922
300254,0.0001328950613227183
300255,3.7067756972912015e-05
300256,1.1192649927049084e-05
300257,9.688256405790222e-06
300258,8.285944889697324e-06
300259,3.945270660778988e-05
300260,2.472835034647384e-06
300261,9.820867420936944e-06
300262,4.056592286853326e-06
300263,0.0004936485937044685
300264,8.892353109975678e-07
300265,9.495574418091715e-06
300266,4.080707949659275e-06
300267,0.0003715419962948848
300268,0.0008524322808443685
300269,0.00010613514840770222
300270,7.471681622917003e-06
300271,4.7263239823299345e-06
300272,3.723666103724099e-05
300273,4.095556609987246e-06
300274,0.0001718573177640792
300275,1.9974972570366844e-05
300276,0.00015157190350085633
300277,1.2142870106117699e-05
300278,1.4104672315321902e-05
300279,6.222238798879214e-05
300280,4.159437447166662e-05
300281,4.240148994464713e-05
300282,1.9707311147006597e-05
300283,4.3800258258859985e-06
300284,2.2788605744305338e-05
300285,4.979194868136953e-06
300286,3.3161078562216063e-06
300287,5.7202116170174124e-06
300288,7.520612870687653e-06
300289,6.342180290933659e-05
300290,0.0006523155499477677
300291,1.2254385740770128e-05
300292,3.0141375813551955e-05
