RecordId,Y
300001,1.6851968426800827e-06
300002,2.7571207396529178e-05
300003,1.3632852516808727e-06
300004,6.85436114502697e-06
300005,3.677597911132659e-05
300006,6.182832745461044e-05
300007,3.604242760421963e-05
300008,6.925945873172754e-05
300009,5.99293428686896e-05
300010,0.0002714947934021475
300011,2.960192984275829e-06
300012,1.3627293209178385e-06
300013,3.7883641358030114e-06
300014,1.859059671035384e-05
300015,1.039949984604169e-06
300016,2.8770576463521175e-05
300017,5.3787496921488656e-05
300018,0.00421130247808499
300019,1.2022759478908625e-06
300020,1.840839732023677e-06
300021,0.00025535028770812333
300022,1.035908995975493e-06
300023,3.6416396440517874e-06
300024,6.153807302350656e-05
300025,0.021415021948278552
300026,1.3135044655521736e-05
300027,2.3601226552151563e-06
300028,0.0001876520039121171
300029,0.9144366574512097
300030,8.505528462458266e-07
300031,0.00019229288709951485
300032,3.32500794855257e-05
300033,1.4996419548321821e-05
300034,3.0723648225138653e-06
300035,7.375257163255701e-07
300036,0.00024019614723964932
300037,9.951830878247532e-07
300038,0.0034196895889233047
300039,9.348970872048554e-06
300040,8.886726405786333e-06
300041,0.01908194644478436
300042,4.340663116391325e-06
300043,1.3559650464008228e-05
300044,5.1745489935358215e-06
300045,2.2604283238324907e-05
300046,1.9044305470780292e-06
300047,9.713377555359966e-05
300048,3.2718600296660695e-05
300049,4.429922520539601e-05
300050,0.002499667126131485
300051,1.4028656024930571e-06
300052,6.690654931791173e-06
300053,7.589477272325272e-05
300054,0.0032595815517488884
300055,6.364066395279598e-06
300056,0.00012447882655293674
300057,6.444175048993699e-07
300058,6.784207935072164e-06
300059,0.0006923121401586223
300060,0.003288370413308086
300061,4.512060972647276e-07
300062,0.0016356502195598035
300063,0.0022920082151270736
300064,2.0413455287919506e-05
300065,7.9791339449542e-05
300066,1.7716630523562207e-06
300067,0.0002284054254726581
300068,0.0003686811165424407
300069,0.009851820724609052
300070,0.015617856530059829
300071,1.748681740055229e-05
300072,2.1022446269001634e-06
300073,4.029454823513196e-07
300074,0.044945314401976445
300075,2.2642699926016247e-06
300076,0.00013993642632925468
300077,4.246331637577782e-06
300078,0.0009037731143798282
300079,5.016713214156024e-06
300080,2.5830216291564684e-05
300081,6.499375082654829e-06
300082,2.7873208190292474e-06
300083,2.204968833149441e-06
300084,0.0005249227771626404
300085,0.002678896098996674
300086,1.807645701561413e-06
300087,1.186978215160609e-06
300088,1.83868608429532e-05
300089,0.0024606868620682767
300090,4.3430765865626107e-07
300091,4.374375568017578e-05
300092,1.3769590607465169e-06
300093,0.0011119921045628033
300094,0.0007177706555197538
300095,1.6536333071646913e-06
300096,2.8450996112187827e-06
300097,6.996795603422834e-06
300098,0.20751360387541384
300099,0.042358001325817726
300100,1.7452794718551175e-05
300101,0.0009779470681886618
300102,1.8347213656474344e-05
300103,0.9999999999900719
300104,0.08380845860144122
300105,0.0015537670127151037
300106,5.477136089891352e-06
300107,3.194358138139928e-05
300108,6.0389175475491384e-05
300109,0.00027064849813021846
300110,1.5443949994973615e-05
300111,0.0001410628104610788
300112,5.964105576110995e-06
300113,5.348720039632095e-07
300114,5.602115964157038e-05
300115,0.0006564386796001694
300116,4.082137276153613e-05
300117,0.0003820509918506095
300118,0.00039277630629656456
300119,1.928469444842498e-06
300120,0.03558373049157399
300121,1.0641789986516607e-06
300122,9.187645976575757e-06
300123,1.3215356759779282e-06
300124,0.0002413448096847677
300125,4.1725952334981516e-05
300126,1.0789081775738645e-06
300127,4.822311376023236e-07
300128,0.9990122087476558
300129,1.6890729347596517e-06
300130,1.1993794594303476e-06
300131,3.1700297149373357e-07
300132,4.509978376970397e-05
300133,8.975028630778496e-05
300134,4.899653614372557e-05
300135,2.241868888287392e-05
300136,2.1837442018715268e-05
300137,1.0494634772716238e-06
300138,0.014270109524491741
300139,2.565976824133197e-06
300140,9.558963951450358e-06
300141,0.00023468247021256778
300142,0.000254667442014358
300143,0.011209549033013726
300144,3.084685023970657e-05
300145,1.2073217408942247e-05
300146,0.9999999999993525
300147,0.01802636533300969
300148,2.3525897737775743e-06
300149,5.1869714970627456e-05
300150,2.629097923481637e-05
300151,0.870910273077029
300152,0.0003613943783028392
300153,4.8424314622575194e-05
300154,1.2926565513130566e-05
300155,0.00012193894650780566
300156,0.9978043347688773
300157,0.00016571515186312554
300158,1.3416434345172481e-05
300159,6.396271376331981e-07
300160,7.409326907275566e-06
300161,9.737028394078889e-05
300162,6.3699595398880055e-06
300163,2.922509288938617e-05
300164,2.775448905638549e-05
300165,3.1764256876320355e-07
300166,1.818479101494803e-05
300167,5.804578709164863e-06
300168,0.00015020929775020787
300169,8.236244326531487e-07
300170,7.452813459275315e-05
300171,0.020529217630039065
300172,0.00019155245995882008
300173,7.309653220370299e-05
300174,1.0906916220010594e-05
300175,4.825105364120053e-06
300176,2.8417971420366076e-06
300177,1.3747563464397236e-06
300178,2.079441329044566e-06
300179,1.387131805146793e-06
300180,1.8792533003265577e-05
300181,0.030190221702357717
300182,2.391264290221948e-06
300183,0.0002955420271360263
300184,9.31523581975334e-06
300185,0.00013798725100134818
300186,1.9857681486033522e-05
300187,0.00011714852025220484
300188,4.268463531680141e-06
300189,0.00043766164866223406
300190,0.000366074927343479
300191,1.5283588654862277e-05
300192,0.00039949794198559783
300193,0.10835089412885451
300194,1.9040002151630484e-05
300195,9.911341256709178e-07
300196,0.053372175499789336
300197,4.349171911243453e-06
300198,0.0002507861316172196
300199,6.625270599385559e-06
300200,4.3457936275510674e-05
300201,0.0003445461664827378
300202,0.0003911650458899096
300203,1.7345565947310403e-05
300204,0.019563106529358127
300205,2.0095627850852096e-06
300206,1.499282487300927e-05
300207,4.1272802885512387e-07
300208,2.500945172691323e-06
300209,5.465682992271243e-06
300210,0.0002661995810408294
300211,1.3558264815360419e-05
300212,4.727323228405636e-06
300213,9.375757732817355e-07
300214,4.4667427231886e-05
300215,0.010327671406144812
300216,0.0001030665553998667
300217,0.0001611356444131803
300218,3.127879433482535e-05
300219,0.003965477893944807
300220,1.1898763490772612e-06
300221,0.000125872847953538
300222,1.7672447241322956e-06
300223,0.9815617079199229
300224,4.032350755244524e-05
300225,5.706415251859193e-06
300226,1.135842249796528e-05
300227,5.575112830230997e-05
300228,0.009297561132296033
300229,8.445742159558589e-06
300230,3.350002595179898e-06
300231,5.684710318112285e-05
300232,0.0001615562272506511
300233,4.219149433665553e-05
300234,3.2130635349065045e-05
300235,0.00024004316493983775
300236,0.004501361136558348
300237,0.001992438846019537
300238,0.00015515603391338717
300239,2.523109796508831e-06
300240,5.677982931974292e-06
300241,4.005590976485848e-06
300242,2.204192583945491e-05
300243,0.004938543091836204
300244,1.6281910963864338e-06
300245,0.4395140679571511
300246,3.642333909283615e-05
300247,1.7410797967743161e-06
300248,3.44677243132457e-05
300249,3.5991465740722384e-05
300250,0.00011624947676881912
300251,4.2577814843910505e-07
300252,0.7054322122698407
300253,1.5748445379649308e-05
300254,1.0271491777442015e-05
300255,1.1771352205997304e-06
300256,1.0147186260213476e-06
300257,1.9887625318003702e-07
300258,9.730192339675767e-06
300259,2.9120928946857004e-07
300260,9.7675038241833e-06
300261,0.00017827608554280328
300262,6.014311465841776e-06
300263,0.00021672419605937884
300264,6.261690125338758e-07
300265,7.923031935571415e-07
300266,5.662509445196278e-06
300267,3.637909088990448e-05
300268,2.978982573392179e-05
300269,1.9648738780416795e-05
300270,2.411121132942202e-06
300271,6.975418863567569e-06
300272,8.129475788163047e-06
300273,1.047574001448663e-06
300274,2.9185180477648857e-05
300275,5.207953334289743e-06
300276,8.163758671439568e-06
300277,4.677684476750927e-07
300278,9.525062146837258e-06
300279,8.016362759276847e-05
300280,0.000154017867882952
300281,0.0021318425634731806
300282,4.325675447322833e-07
300283,1.605040385380335e-05
300284,1.899911032592412e-05
300285,5.839587126508734e-06
300286,3.637823650913803e-06
300287,2.702048363389507e-05
300288,0.0005601556433543551
300289,3.327530166465146e-05
300290,0.0002754687281448134
300291,3.238672103939877e-05
300292,7.1436333084675205e-06
300293,0.039023739444139234
300294,4.24564427720539e-06
300295,0.0006289889068983646
300296,3.2415564375202335e-06
300297,1.6172812224436367e-06
300298,5.229002742912331e-06
300299,3.433557563400293e-06
300300,0.00017454345875903444
300301,4.996224916498017e-06
300302,1.8952386412956426e-06
300303,3.954929377767633e-05
300304,0.000564640496915643
300305,8.75337247755638e-05
300306,1.1385386388597257e-05
300307,1.2803662448592984e-05
300308,0.0031955154017627285
300309,2.6993804585762907e-06
300310,5.195972603366379e-06
300311,0.0009143985393736049
300312,4.839390923912964e-06
300313,0.0002103156259204302
300314,8.560635556843495e-06
300315,0.0001559365957926676
300316,4.0830449596286145e-05
300317,0.9999999999999982
