RecordId,Y
300001,0.0009579446564347068
300002,0.0029539265151315823
300003,7.286372755875189e-05
300004,0.0005806893136630218
300005,0.0003958048868192571
300006,0.0003056030786385952
300007,0.0005212562755095342
300008,0.0005127990147127007
300009,0.00266691235011641
300010,0.009077633314989914
300011,0.000246319324992381
300012,0.00010608398297971098
300013,9.154379375006057e-05
300014,0.0009249654487118752
300015,0.0001795412388408734
300016,0.000422139332869634
300017,0.0018031682666084805
300018,0.0040939711255054126
300019,0.00015145515186233658
300020,0.00014910944573880228
300021,0.0001843980649267463
300022,0.00023217428722572376
300023,0.0003119674439123367
300024,0.001283901406989788
300025,0.021596416740780805
300026,0.00046509558722126055
300027,0.00037376813933370307
300028,0.001022937434844046
300029,0.06696918789991622
300030,0.00015360852833770652
300031,0.00519228710509387
300032,0.0004013320373450971
300033,0.00025222347893684346
300034,0.00027538026012539283
300035,0.0005350493717359942
300036,0.0007468416021562462
300037,0.00014792089312803508
300038,0.0030044758491479134
300039,0.0004502297053822674
300040,0.0003395604032180024
300041,0.0023052697893561134
300042,0.0003060044401025646
300043,0.0002804302515196465
300044,0.0003181576816638857
300045,0.0009986807684216651
300046,0.00034552862239066044
300047,0.0005232831396634266
300048,0.00046121226121351963
300049,0.004527757910879393
300050,0.005677104422521823
300051,0.00010947655980495438
300052,0.00020628295136199216
300053,0.0002630077383564018
300054,0.00268381033288124
300055,0.0007131130825666742
300056,0.00021648683934860332
300057,8.986903484597604e-05
300058,0.0003853742856016372
300059,0.0018135368335757518
300060,0.0013071189280671606
300061,0.00016450699105420764
300062,0.002766650483601008
300063,0.006915555035701541
300064,0.00046373083033923317
300065,0.0058912620708391076
300066,0.00012323623802171002
300067,0.0007012139636190704
300068,0.0017471151316360923
300069,0.0004600900502500835
300070,0.004147988818477536
300071,0.0003441553235860483
300072,0.0004910256310018765
300073,0.00011150757500483386
300074,0.029750908902832905
300075,8.178474649081331e-05
300076,0.00016655070362582114
300077,0.00026386513471150146
300078,0.0056225494725070475
300079,0.0009322337804280361
300080,0.0001682963066575695
300081,0.00012053322049860584
300082,0.00013751110263130658
300083,0.0006573033337302025
300084,0.003913002422118614
300085,0.00044652512144713585
300086,0.00020608714916881717
300087,0.0001339380661857785
300088,0.0008008155165763819
300089,0.001236122827164637
300090,0.0001750649150560239
300091,0.0005420931265701949
300092,0.00012060602607331007
300093,0.011136090053713257
300094,0.008144505290339948
300095,0.00015902616398743828
300096,0.0002526098489800214
300097,0.0008460181372342968
300098,0.04257180917538175
300099,0.03101685434691047
300100,0.002333019321235597
300101,0.00038964712275592654
300102,0.0005874345169540528
300103,0.18968897671479065
300104,0.008384094747609872
300105,0.0016717873465897587
300106,0.00029872105974751504
300107,0.0003188125641751335
300108,0.0006530283842704144
300109,0.0028904204428336707
300110,0.00028162728240786804
300111,0.007871308387022196
300112,0.0006409954560481815
300113,0.00019324399176543056
300114,0.00034319696136575495
300115,0.004078957312103777
300116,0.0007946069595443529
300117,0.00025852688032937897
300118,0.0003256075174655403
300119,0.00016697120967432334
300120,0.0034494378473076803
300121,7.386273487401843e-05
300122,0.00025782745627385764
300123,0.0001450232606379042
300124,0.0016812792826614745
300125,0.001036087929305739
300126,0.00017051090957243397
300127,0.00016747359521027868
300128,0.0003526722302001076
300129,0.000313805591106158
300130,0.00031214276666686834
300131,0.00011881680059871612
300132,0.000692499597649491
300133,0.0008647346220262018
300134,0.0008343993820512082
300135,0.0003552294358202248
300136,0.0003687745957407928
300137,0.00024127681830168006
300138,0.01728834315294239
300139,0.0005223945680722501
300140,0.00010620399366975867
300141,0.010180022930579069
