RecordId,Y
300001,0.001
300002,0.005
300003,0.0
300004,0.0
300005,0.001
300006,0.0
300007,0.0
300008,0.001
300009,0.002
300010,0.002
300011,0.0
300012,0.0
300013,0.0
300014,0.0
300015,0.002
300016,0.0
300017,0.002
300018,0.004
300019,0.0
300020,0.0
300021,0.006
300022,0.001
300023,0.0
300024,0.006
300025,0.01
300026,0.006
300027,0.0
300028,0.001
300029,0.009
300030,0.002
300031,0.01
300032,0.0
300033,0.001
300034,0.0
300035,0.0
300036,0.0
300037,0.0
300038,0.003
300039,0.001
300040,0.001
300041,0.0
300042,0.005
300043,0.001
300044,0.0
300045,0.0
300046,0.003
300047,0.0
300048,0.0
300049,0.002
300050,0.0
300051,0.0
300052,0.0
300053,0.001
300054,0.002
300055,0.001
300056,0.003
300057,0.006
300058,0.0
300059,0.001
300060,0.008
300061,0.001
300062,0.006
300063,0.019
300064,0.0
300065,0.005
300066,0.0
300067,0.0
300068,0.0
300069,0.004
300070,0.0
300071,0.0
300072,0.0
300073,0.0
300074,0.015
300075,0.001
300076,0.0
300077,0.0
300078,0.001
300079,0.001
300080,0.001
300081,0.0
300082,0.0
300083,0.002
300084,0.003
300085,0.0
300086,0.0
300087,0.001
300088,0.0
300089,0.0
300090,0.001
300091,0.006
300092,0.0
300093,0.01
300094,0.009
300095,0.0
300096,0.0
300097,0.003
300098,0.015
300099,0.012
300100,0.005
300101,0.007
300102,0.0
300103,0.084
300104,0.002
300105,0.0
300106,0.0
300107,0.0
300108,0.0
300109,0.009
300110,0.0
300111,0.007
300112,0.0
300113,0.002
300114,0.0
300115,0.016
300116,0.0
300117,0.007
300118,0.002
300119,0.0
300120,0.005
300121,0.0
300122,0.0
300123,0.001
300124,0.003
300125,0.0
300126,0.002
300127,0.0
300128,0.009
300129,0.0
300130,0.001
300131,0.0
300132,0.0
300133,0.002
300134,0.001
300135,0.0
300136,0.0
300137,0.0
300138,0.002
300139,0.001
300140,0.001
300141,0.008
300142,0.0
300143,0.001
300144,0.007
300145,0.0
300146,0.026
300147,0.004
300148,0.0
300149,0.001
300150,0.0
300151,0.004
300152,0.001
300153,0.001
300154,0.002
300155,0.001
300156,0.015
300157,0.004
300158,0.001
300159,0.0
300160,0.0
300161,0.011
300162,0.0
300163,0.0
300164,0.001
300165,0.0
300166,0.0
300167,0.0
300168,0.0
300169,0.0
300170,0.003
300171,0.001
300172,0.003
300173,0.0
300174,0.001
300175,0.001
300176,0.0
300177,0.0
300178,0.001
300179,0.002
300180,0.0
300181,0.007
300182,0.0
300183,0.008
300184,0.0
300185,0.003
300186,0.0
300187,0.007
300188,0.003
300189,0.005
300190,0.0
300191,0.0
300192,0.003
300193,0.001
300194,0.0
300195,0.0
300196,0.003
300197,0.0
300198,0.004
300199,0.0
300200,0.0
300201,0.0
300202,0.0
300203,0.0
300204,0.002
300205,0.0
300206,0.0
300207,0.0
300208,0.0
300209,0.0
300210,0.0
300211,0.0
300212,0.0
300213,0.0
300214,0.0
300215,0.002
300216,0.0
300217,0.004
300218,0.0
300219,0.016
300220,0.0
300221,0.006
300222,0.0
300223,0.011
300224,0.001
300225,0.001
300226,0.0
300227,0.002
300228,0.001
300229,0.0
300230,0.001
300231,0.003
300232,0.002
300233,0.001
300234,0.001
300235,0.009
300236,0.006
300237,0.001
300238,0.0
300239,0.0
300240,0.0
300241,0.001
300242,0.002
300243,0.004
300244,0.0
300245,0.014
300246,0.001
300247,0.001
300248,0.0
300249,0.002
300250,0.0
300251,0.0
300252,0.003
300253,0.005
300254,0.001
300255,0.0
300256,0.002
300257,0.0
300258,0.0
300259,0.0
300260,0.0
300261,0.01
300262,0.0
300263,0.007
300264,0.0
300265,0.0
300266,0.001
300267,0.001
300268,0.002
300269,0.001
300270,0.001
300271,0.001
300272,0.001
300273,0.0
300274,0.0
300275,0.0
300276,0.002
300277,0.001
300278,0.0
300279,0.0
300280,0.003
300281,0.001
300282,0.0
300283,0.002
300284,0.004
300285,0.0
300286,0.0
300287,0.0
300288,0.011
300289,0.001
300290,0.002
300291,0.0
300292,0.001
300293,0.042
300294,0.001
300295,0.0
300296,0.001
300297,0.0
300298,0.0
300299,0.0
300300,0.003
300301,0.003
300302,0.001
300303,0.0
300304,0.005
300305,0.003
300306,0.006
300307,0.0
300308,0.008
300309,0.001
300310,0.0
300311,0.003
300312,0.0
300313,0.001
300314,0.0
300315,0.0
300316,0.0
300317,0.0
300318,0.001
300319,0.004
300320,0.0
300321,0.002
300322,0.003
300323,0.002
300324,0.0
300325,0.001
300326,0.0
300327,0.0
300328,0.0
300329,0.002
300330,0.0
300331,0.008
300332,0.0
300333,0.0
300334,0.0
300335,0.004
300336,0.003
