RecordId,Y
300001,0.0007484173531016432
300002,0.0014898485564699482
300003,0.00022868292071803582
300004,0.00046556734339810933
300005,0.00039608696648482466
300006,0.00033313301422963564
300007,0.0007628908964426663
300008,0.0007117151454901758
300009,0.002245042439622055
300010,0.008035746601796621
300011,0.00034170628196146963
300012,0.000257246781441331
300013,0.00022852121021995378
300014,0.0006259786215555483
300015,0.0002848777422551347
300016,0.00045115008783505833
300017,0.000911487180913899
300018,0.0011171782250962515
300019,0.0002785735616650686
300020,0.00026429226065756325
300021,0.00046392198513514393
300022,0.00024636311150161934
300023,0.0003403673098926722
300024,0.0009246249365180484
300025,0.021220831950328135
300026,0.00036300759244055
300027,0.000396704135147505
300028,0.0014540787163325377
300029,0.028514113919563166
300030,0.0002935426117744111
300031,0.002576422851920426
300032,0.00029150047720207336
300033,0.00031022932045680673
300034,0.000276263545675856
300035,0.0005704803207616606
300036,0.0009316787449505014
300037,0.0002412896734819718
300038,0.0009455102808382586
300039,0.0004891288462039225
300040,0.0003619386637577134
300041,0.0012400976473794171
300042,0.0002923641875688913
300043,0.0005197473903541515
300044,0.0004982936790044084
300045,0.0004474080182355674
300046,0.00038004058209619514
300047,0.00052928819493493
300048,0.00037900377804506435
300049,0.0015843390092244371
300050,0.003763156309857299
300051,0.00024120271601347126
300052,0.00042684539833210447
300053,0.0005046841120569235
300054,0.0003924998105904735
300055,0.0005614901488399331
300056,0.00026163649839287654
300057,0.0002539533872514468
300058,0.0007814506679227403
300059,0.0016498139414109461
300060,0.0005267037614297333
300061,0.00026514335879129747
300062,0.0014613713323230716
300063,0.0006397535534017636
300064,0.00028471712883801483
300065,0.0025243197092254723
300066,0.00027632174100295875
300067,0.0009565663742424177
300068,0.001142874170818025
300069,0.0004169163166608495
300070,0.000986597331976067
300071,0.00044201052864357727
300072,0.0003396598230824332
300073,0.0002681573401064493
300074,0.02770851236344074
300075,0.0002208718625162524
300076,0.0002671731240151289
300077,0.00030328362990965287
300078,0.0007627607461020019
300079,0.0009655025743457308
300080,0.0002818179679420555
300081,0.0002442125121035393
300082,0.0002509918659309967
300083,0.0005783724623251256
300084,0.0024032586628004045
300085,0.0003815279622199313
300086,0.0003003028284983659
300087,0.00028747310550052423
300088,0.0006432554768399566
300089,0.000430556871812953
300090,0.00028497134831724307
300091,0.00035371084585198315
300092,0.0002679840077122462
300093,0.006936671217492715
300094,0.004103711469553056
300095,0.0002835740250168642
300096,0.0003441419243845049
300097,0.0009535823341731394
300098,0.03335840952500034
300099,0.007571726698837078
300100,0.0008966673347321967
300101,0.0003157734356496003
300102,0.0004337141227619466
300103,0.06513631166571003
300104,0.0029582094230974367
300105,0.0008324019303983074
300106,0.0002888633843107854
300107,0.0003278041271522739
300108,0.0004377513160463963
300109,0.00039026169569182976
300110,0.0003449128945272041
300111,0.004054425888997891
300112,0.0004355291960275086
300113,0.00028649462892649003
300114,0.0006389924887607415
300115,0.003711497685704482
300116,0.0005495618702629729
300117,0.00034779633541188326
300118,0.0003119622884618511
300119,0.0002803764505237192
300120,0.0030322152122309763
300121,0.00023660941965989831
300122,0.000301488532924512
300123,0.0003653020654247486
300124,0.00169639717161922
300125,0.00038784863125352525
300126,0.0003467470625194391
300127,0.0002829537475322608
300128,0.0003844236265828393
300129,0.00039076057632368905
300130,0.0004383000730444304
300131,0.00026630968245880545
300132,0.00040643397139414485
300133,0.000944930159372488
300134,0.0007175512266505607
300135,0.0003492246504169131
300136,0.00031508558814469326
300137,0.00032620145598483754
300138,0.010579249731833744
300139,0.000387474129704172
300140,0.00023047534241530426
300141,0.003838861957758699
300142,0.002638978459458598
300143,0.0019025761260557583
300144,0.0004799315035797492
300145,0.00028523400301267874
300146,0.05425754457411235
300147,0.0028498918516675097
300148,0.00031601924459819636
300149,0.0007204118881312577
300150,0.0007534497449982773
300151,0.0007457165118068542
300152,0.0006126675151832325
300153,0.0008542071167476218
300154,0.0003832404302659493
300155,0.0014700244803081272
300156,0.07410047896902018
300157,0.0005541843837879761
300158,0.0002485307289086001
300159,0.0002737238752890446
300160,0.00023461587136185507
300161,0.0003611102868047041
300162,0.000330984405427816
300163,0.0005069564910607241
300164,0.00041299167666874017
300165,0.00028748390318162064
300166,0.0006247590601603064
300167,0.0003548962046161721
300168,0.0002995738893899198
300169,0.0002210260255347195
300170,0.005187533246176633
300171,0.0008002580237989286
300172,0.0006236679096409347
300173,0.0007031869438874959
300174,0.0003762480646796187
300175,0.0004971564358540772
300176,0.00023509865342492822
300177,0.00027625298489888375
300178,0.0003105709622734531
300179,0.0003158024923184015
300180,0.0003137513910679333
300181,0.001724430705919097
300182,0.00030809358119305593
300183,0.003664951908329709
300184,0.0003105924266598518
300185,0.0036649038783574616
300186,0.0006594548768277222
300187,0.005344000193715135
300188,0.000280557111349162
300189,0.0043596518713903375
300190,0.0005593717292897668
300191,0.0006071902324224456
300192,0.0002292830088106923
300193,0.0006723765517464336
300194,0.00045139276409502207
300195,0.00022687325027398016
300196,0.0004132814456434804
300197,0.0004297454545845595
300198,0.0027157189475022765
300199,0.00022970001432612264
300200,0.0003696358697941368
300201,0.00030034961915938283
300202,0.0007252496889206483
300203,0.0016690052664592395
300204,0.004439781112829031
300205,0.0004894036563205485
300206,0.00026490877546762735
300207,0.0002328067518556987
300208,0.00028941410892591537
300209,0.0003202219461860176
300210,0.00039235475480346905
300211,0.0003218968115110077
300212,0.0002768599713743702
300213,0.00032669193599834436
300214,0.00025501847903741177
300215,0.0005161777909022791
300216,0.00029914657093490333
300217,0.0007913787847605092
300218,0.0002660478139760012
300219,0.0057893791418381566
300220,0.00045953843355756057
300221,0.00025142274039619006
300222,0.0003750768054601975
300223,0.0010980646653141585
300224,0.001121821110339635
300225,0.0006947000655735658
300226,0.0005192907926145254
300227,0.0009475761491741736
300228,0.0003935363280721893
300229,0.00033576117802625087
300230,0.0003507267809510993
300231,0.0006483418842608409
300232,0.00037388468788425824
300233,0.00027467165693635665
300234,0.00036328774286816553
300235,0.000573910475311325
300236,0.0030582972757481064
300237,0.003661746768935426
300238,0.0002994099755303243
300239,0.00022919955114323408
300240,0.0003183607380017118
300241,0.0004720112351913828
300242,0.0020659828788672624
300243,0.0008537312378570583
300244,0.0003405491595048416
300245,0.021267912967119395
300246,0.000619696105892854
300247,0.00021830692438568977
300248,0.0003963470347610356
300249,0.0003131861499837606
300250,0.0004102186294855911
300251,0.00023100163120932737
300252,0.0005827815761055052
300253,0.0008135955925490105
300254,0.0007074843624351398
300255,0.00037834970678656194
300256,0.00034661408213232874
300257,0.00028010491394750095
300258,0.0003515924651549121
300259,0.0003834648074009843
300260,0.0002533540182719724
300261,0.0012945843839850088
300262,0.00029693625953531563
300263,0.0024932874304497434
300264,0.00028376439454642596
300265,0.0003538510688020018
300266,0.0005039802976625938
300267,0.0015064463742751593
300268,0.001030791259647807
300269,0.0010096212563110915
300270,0.0003016271981072503
300271,0.0003777798608819322
300272,0.00037338228292695
300273,0.00028254133420719347
300274,0.00047237468137821965
300275,0.0004492217507441691
300276,0.0004271681315152947
300277,0.0002966952530846204
300278,0.00047600625589370283
300279,0.00037712504482064033
300280,0.0006369433557933537
300281,0.0005706407994421235
300282,0.000456169348907886
300283,0.00026695443234457666
300284,0.00048049169227805936
300285,0.0002744966033534763
300286,0.0007709512788470793
300287,0.0004809880443789184
300288,0.0006465540467268108
300289,0.0006898625563150272
300290,0.000806615551666135
300291,0.0003914111128983195
300292,0.00034919679484217046
300293,0.017386177100802216
300294,0.0002980245206275697
300295,0.00038137602618179973
300296,0.0008134832822494022
300297,0.0006095794223583992
300298,0.0003732304366692546
300299,0.00036573319218757003
300300,0.005975878601560709
300301,0.00042658027774297816
300302,0.00029200432113938993
300303,0.000565224280988878
300304,0.0011931975120210245
300305,0.0007380976980023552
300306,0.0005137499230161895
300307,0.0015121878288978298
300308,0.009515548723601757
300309,0.00028472682803826405
300310,0.000306672277245265
300311,0.0003454977894265841
300312,0.00022241619539471844
300313,0.0012746041129294157
300314,0.0003295236678168553
300315,0.001920415977196545
300316,0.0008746671030961617
300317,0.0010438624307347428
300318,0.0009408019836939048
300319,0.0011420780706228328
300320,0.0003770304058694186
300321,0.0002947829336849597
300322,0.0007888080222885781
300323,0.0007764245122474973
300324,0.0005030437379668429
300325,0.001253659729086918
300326,0.0004106445573844194
300327,0.0003826529162805999
300328,0.00039232001565715324
300329,0.00023112412391088235
300330,0.00027805675429306957
300331,0.005516163939519588
300332,0.00044050058411764014
300333,0.00028894016880995246
300334,0.00040062069843078247
300335,0.012435762743367027
300336,0.0005099372035555976
300337,0.0005046250819695075
300338,0.00022830741865167525
300339,0.0004524594123392882
300340,0.00035996585184802865
300341,0.0003478251447198638
300342,0.004215021193020235
300343,0.0005429754989122707
300344,0.00026654841812828067
300345,0.0002453984051867924
300346,0.0006009879633256042
300347,0.00038027150526369775
300348,0.0002699450143506851
300349,0.0003978615632224035
300350,0.0006209931920855847
300351,0.0003205131741820021
300352,0.00045557227296964646
300353,0.0012026366020703582
300354,0.001283480416083922
300355,0.0009178182213357051
300356,0.0004995462360975057
300357,0.003453823328543418
300358,0.00772579008576502
300359,0.00030457885108475374
300360,0.0008500410675567957
300361,0.00037647165940225683
300362,0.0011114820248566035
300363,0.00040964823039905403
300364,0.0002934637748637257
300365,0.002109494233825048
300366,0.0003650611542375417
300367,0.0002522868970432174
300368,0.0006810644232383367
300369,0.00028700391483653344
300370,0.00045958897168103514
300371,0.00031415154489496783
300372,0.0002979037963931714
300373,0.0003685283228170902
300374,0.0002332980204340929
300375,0.0010078091802688547
300376,0.0003338513345006498
300377,0.0007667354139207702
300378,0.0002540937852819179
300379,0.0002911927412401031
300380,0.0003035380112291512
300381,0.0014985797977271997
300382,0.0006574183957045508
300383,0.00043147009739700565
300384,0.00036591970588379416
300385,0.00042612708536510647
300386,0.0005204265629199478
300387,0.0010135566270328398
300388,0.0002915248623004392
300389,0.0005444318042431662
300390,0.002231109345048323
300391,0.0008210002348558632
300392,0.0015849136585848265
300393,0.0002763135891089745
300394,0.0014185944312034113
300395,0.0004483691310459479
300396,0.0009335360218719514
300397,0.019065359283798544
300398,0.0015112703768222619
300399,0.0004540490268490506
300400,0.00034925517688311235
300401,0.00025427663477535603
300402,0.0008052468806227735
300403,0.0007119169368684211
300404,0.005230068500472415
300405,0.0003555947494235944
300406,0.0020098761649520363
300407,0.000341727215001537
300408,0.0033245094437051982
300409,0.007804321877292385
300410,0.007661994848247655
300411,0.0002989969154370772
300412,0.000458174504558398
300413,0.0007059881013244429
300414,0.00022897406752417384
300415,0.0008930311929027335
300416,0.00025701133293788274
300417,0.00038894351737349116
300418,0.00032290097530791184
300419,0.0002580831859718738
300420,0.00034080222619119036
300421,0.0002746075351480553
300422,0.00029652591757999886
300423,0.00028287813888020906
300424,0.0002788920093770608
300425,0.0003834506268911521
300426,0.00746006846214773
300427,0.0005015086174911059
300428,0.0004982738068408206
300429,0.00033902509754032745
300430,0.00041763102131625796
300431,0.0006425663138861619
300432,0.00025581738261791823
300433,0.00024693163087634724
300434,0.00043835044353503905
300435,0.0005202102838251055
300436,0.00028774071840909613
300437,0.0002935121722313395
300438,0.0005609234852450286
300439,0.0004708669983688913
300440,0.00023991338190660274
300441,0.0011122619826975128
300442,0.00029632061731582973
300443,0.0003114882693847719
300444,0.00032377700017540095
300445,0.00024828136420608797
300446,0.0009535761285460802
300447,0.00037345403146907415
300448,0.000321274140761949
300449,0.002948992219697606
300450,0.00032689050785286787
300451,0.0004265463019215207
300452,0.0006096633789389997
300453,0.0016213761191343661
300454,0.0004025612151042778
300455,0.0012184439191757252
300456,0.0007683225880281572
300457,0.00028010631168050895
300458,0.0006373612121540849
300459,0.0003059840748088423
300460,0.00027797656167017216
300461,0.0016756942578993424
300462,0.0004386659918329256
300463,0.00048293724692839745
300464,0.0003254749174878492
300465,0.0003632736593425811
300466,0.0005858047478530783
300467,0.00030856160298283603
300468,0.00026696357699026145
300469,0.000675293115838666
300470,0.00030497219716300915
