RecordId,Y
300001,0.00010460029079695232
300002,0.00026445219555171207
300003,8.136342065275434e-07
300004,2.7551779870312505e-05
300005,9.77806143964699e-06
300006,6.4383356933224905e-06
300007,2.895322230263749e-06
300008,0.0004039331468751091
300009,4.109893264588512e-05
300010,0.0007493481389246881
300011,1.1604510215571887e-05
300012,1.7728148691276147e-06
300013,9.90521490014847e-07
300014,2.035146735579474e-05
300015,6.286521208191213e-06
300016,1.8072037770859122e-05
300017,5.836935815750621e-05
300018,4.524212666486468e-05
300019,4.323393757961942e-06
300020,1.6353132063310719e-07
300021,5.07117947563529e-05
300022,3.5107141608629416e-07
300023,8.928763387909081e-06
300024,4.808398974394853e-05
300025,0.017775838961824775
300026,1.0681043628816648e-05
300027,8.136261385516264e-06
300028,0.00010147677388279892
300029,0.060328347298006214
300030,9.362775169089824e-06
300031,5.368187945956985e-05
300032,3.8435132599564286e-06
300033,5.768282790086232e-06
300034,2.3540724593355358e-06
300035,2.1664743978059655e-06
300036,0.00016276444997250414
300037,3.383138353759326e-06
300038,4.812184973464658e-05
300039,1.0456285053805914e-05
300040,2.881865498238767e-06
300041,2.8845446346773922e-05
300042,9.488252317169099e-07
300043,3.5061930854377955e-05
300044,3.3657263278049264e-05
300045,1.0629468003268508e-05
300046,7.621787517564371e-05
300047,2.7962941506605905e-05
300048,3.490189404449969e-06
300049,0.00029976484074722975
300050,6.349455664652244e-05
300051,3.188676534667441e-07
300052,3.0928311389288865e-05
300053,0.00031500321832330275
300054,5.737374143185055e-06
300055,2.2857017635639448e-05
300056,4.756725805539948e-06
300057,1.982274852707633e-06
300058,3.525705172554202e-05
300059,0.00018765648322490355
300060,1.833897628481888e-05
300061,1.3747941106127351e-05
300062,3.968981824679456e-06
300063,2.590013870455247e-05
300064,5.658253201090702e-06
300065,0.00018087331288067313
300066,1.705510214833339e-06
300067,5.454086552466227e-05
300068,0.00011552263837681191
300069,4.4887812009619665e-06
300070,1.8438000627914637e-05
300071,3.694550832733512e-05
300072,1.549365561004379e-05
300073,8.000457967227703e-07
300074,0.016295197342212003
300075,1.4855736480967607e-06
300076,1.7832210687629413e-05
300077,2.615472415830785e-06
300078,0.00012636192695936188
300079,0.00024101715825963765
300080,1.0037071471439655e-05
300081,1.8326409569150808e-06
300082,4.111770598077176e-06
300083,1.554573600515141e-05
300084,0.007775034289807081
300085,1.2123130090913037e-05
300086,1.124621974213369e-06
300087,4.82275110395373e-06
300088,6.947188372426656e-06
300089,5.6625914718703525e-06
300090,1.0699983477024944e-06
300091,2.4847799788100624e-06
300092,9.876823393521287e-06
300093,0.0011875658092321828
300094,0.00012037393025821075
300095,1.7041595318308584e-05
300096,1.4018753821195181e-05
300097,2.596760744684919e-05
300098,0.00024119054918022206
300099,0.00482708984054625
300100,5.1404223692467594e-06
300101,1.0198326094723598e-06
300102,8.399581141323627e-05
300103,0.008094441727735102
300104,0.0001895626288993905
300105,0.00038939753236869973
300106,2.1752844835039773e-06
300107,9.690467398589439e-06
300108,2.2281371116150694e-05
300109,6.943892837322589e-06
300110,1.6947946429960818e-06
300111,2.945538987357092e-05
300112,5.144765812777526e-06
300113,1.0539557933952892e-05
300114,1.947133690312815e-05
300115,0.001872813212685287
300116,5.575477825914277e-05
300117,1.584780951210026e-06
300118,2.195326411917146e-06
300119,1.8141109876523842e-06
300120,0.00011849442792784733
300121,1.2134722927233572e-06
300122,1.668466457734515e-06
300123,2.7029507615831485e-06
300124,0.0003999580415741851
300125,1.3002862942812499e-05
300126,3.1661150084498026e-05
300127,3.7187647118723057e-06
300128,5.628798893061078e-06
300129,3.390933670743834e-05
300130,2.071005853091871e-05
300131,1.9131141849963265e-06
300132,3.148141066352158e-06
300133,7.208457464003004e-05
300134,1.0300424946763087e-05
300135,8.861889682520996e-06
300136,6.899652726133354e-05
300137,2.4524917610809402e-06
300138,0.0005251627929586297
300139,3.473131982900668e-06
300140,1.027829455324536e-06
300141,0.0007453193296290314
300142,0.0007592923745202521
300143,0.000297925293125445
300144,7.374796344568797e-06
300145,6.584599304915173e-06
300146,0.0007140771485865116
300147,0.0002643496184949375
300148,4.355868933695699e-06
300149,0.00047880538416696555
300150,4.059171923624187e-06
300151,4.102552975382423e-05
300152,9.926268739945954e-05
300153,2.8868962544947863e-05
300154,1.9657560756058956e-05
300155,0.0008640060314064613
300156,0.033511052606627345
300157,3.3099315563352626e-05
300158,1.163367926437786e-06
300159,7.325395093478922e-07
300160,9.717154891101625e-07
300161,3.714742812614228e-06
300162,8.948202131856912e-07
300163,4.1324058353590466e-05
300164,1.1317789869735861e-06
300165,2.164140672296829e-06
300166,6.940157864695115e-07
300167,2.584301273600431e-05
300168,6.73329563956789e-07
300169,1.1006387315622608e-06
300170,5.5275018894462846e-05
300171,2.809990329903182e-05
300172,1.3348342993898163e-05
300173,5.2344632119153784e-06
300174,2.706134364416357e-05
300175,0.0005340818703795472
300176,1.2057385561092815e-06
300177,1.3112487067701295e-05
300178,5.863005693148201e-05
300179,4.957444843967096e-06
300180,1.0693276635720395e-05
300181,4.298806622197541e-05
300182,4.623021747344562e-06
300183,6.397706298836663e-05
300184,4.227971620215006e-06
300185,0.0001659208725565501
300186,0.00019704462101799436
300187,0.00936041068052873
300188,1.3874123017861468e-06
300189,0.00019326496991804257
300190,1.4050907869507986e-05
300191,8.199580861401046e-06
300192,3.15529149474969e-06
300193,2.625786972506224e-05
300194,2.6539396079291084e-05
300195,5.615456236303847e-07
300196,2.9039758677148104e-05
300197,1.7906323895052385e-05
300198,7.684667555925746e-05
300199,5.464140571120879e-07
300200,1.0234877966771213e-05
300201,1.2709176682316562e-05
300202,7.291819444314267e-05
300203,7.936843636950168e-05
300204,0.000839454383822158
300205,6.847261185309132e-06
300206,3.2793284011252886e-06
300207,1.8501169544530665e-06
300208,4.6247244730087305e-06
300209,2.6357769987347033e-06
300210,6.507174172535694e-06
300211,3.5282047368430845e-05
300212,2.119214059348451e-06
300213,7.090191957104253e-06
