row ID,price_doc
Row3,8395746.27021902
Row6,8406509.201829288
Row11,6735036.344614866
Row12,8598755.227777848
Row14,9575208.731610114
Row17,8811823.376851136
Row19,7579514.973357355
Row23,6982426.280182243
Row29,8212243.74846489
Row33,6230909.935364635
Row34,57084704.02036091
Row36,8278979.8659764435
Row39,47655252.605029956
Row42,56087199.73517626
Row48,7695658.351687472
Row51,9112940.751872608
Row52,6722923.365643799
Row55,5613158.440907754
Row62,7085450.447731399
Row63,5678197.519786358
Row71,6982123.454330192
Row73,9147017.122401962
Row75,8648979.751152573
Row78,7962953.930630256
Row79,6742586.798308745
Row80,7147135.823588472
Row81,13602114.541600693
Row83,9311919.899077047
Row84,9499920.914044391
Row88,9574421.40455793
Row92,11119058.15463164
Row93,6394966.895175797
Row96,5961459.033638496
Row97,6465917.857075987
Row99,6306658.9848525
Row100,6868951.89463474
Row102,6280064.386854175
Row104,6027215.175605994
Row105,7535912.132438714
Row109,6090537.192883169
Row113,8697919.234186772
Row115,8811509.26877025
Row117,6401194.624101045
Row120,9498152.86971308
Row126,6245660.065031778
Row127,6867018.381003173
Row128,7093225.719838979
Row129,7454571.244521851
Row130,7020998.390978705
Row132,8161219.193657586
Row133,10876282.057611182
Row141,6315043.452104729
Row144,8739140.374400126
Row146,6904463.750692714
Row150,7250075.87697682
Row152,53221517.34267644
Row156,9918812.198593885
Row157,7985318.531932268
Row158,6911835.289984162
Row159,7336708.284181595
Row171,60446140.11497047
Row178,8769181.564003348
Row180,9047437.763927855
Row182,56322307.38804413
Row186,7001722.9070073515
Row191,8385379.742634704
Row193,6380191.458399744
Row199,8925493.93824633
Row200,10203372.378181338
Row201,12455362.474964624
Row203,8839155.909904335
Row208,4659359.541793829
Row210,10277806.324413212
Row212,7608618.39773635
Row222,9276243.424079157
Row223,7043904.576299568
Row227,7379948.7569348365
Row237,8277295.656791539
Row242,9913475.510173932
Row244,7551825.661637807
Row245,7395306.77778643
Row248,11123268.705997132
Row251,10526484.167675186
Row259,5957446.47946646
Row261,8155169.011143168
Row265,5891811.353960829
Row280,9727732.971566796
Row286,9141435.874487406
Row293,8468817.132995808
Row295,8453652.470976086
Row298,9801688.971542595
Row299,7060912.368290683
Row308,8384926.295548238
Row309,52019251.6668906
Row313,14913411.168861948
Row316,6734980.379081714
Row333,55354072.962256715
Row335,6251608.531903121
Row336,7571954.024682791
Row342,8790294.473071147
Row356,8294239.432889298
Row358,54863867.40041644
Row364,8385885.221694633
Row365,7184124.018247986
Row373,7119075.414566677
Row382,8072979.247715933
Row385,9059744.085869038
Row386,6278945.167980682
Row394,9060198.587778894
Row396,7189466.660435178
Row399,5640197.433959814
Row401,58634677.66774785
Row402,57110546.13801075
Row406,6624348.948886998
Row407,6447347.052125825
Row412,6286691.578737977
Row415,7547679.074469518
Row416,4393278.352584749
Row417,6078807.945101226
Row418,9225254.676212532
Row420,56563194.07519411
Row424,14029743.404171202
Row425,51995832.6972469
Row428,54271263.6570277
Row429,6962255.900296891
Row431,47996830.85971898
Row434,9122897.894653257
Row436,7461053.160170404
Row441,9434546.556884691
Row449,7810753.733739376
Row456,7887792.42117217
Row468,50531981.49835075
Row471,5542687.678128196
Row476,6594651.631555422
Row482,6368893.323088944
Row483,8457083.990768213
Row484,6791486.9023883855
Row485,5996289.678530337
Row486,7670252.646584129
Row488,7596150.9093393525
Row489,6007086.209768778
Row490,5952329.588403063
Row492,6237683.421883383
Row500,6386735.466651735
Row502,8257436.14158164
Row513,9259724.485923262
Row515,57282641.55793156
Row519,7683728.268936292
Row521,5728641.909216104
Row527,7515190.3190531265
Row530,61201303.53122877
Row538,6183160.170082894
Row541,10900953.462835912
Row545,54647302.12201376
Row547,5879864.893362208
Row555,12668902.604240632
Row556,4532624.9482841445
Row560,7776970.910555029
Row565,5924252.526468476
Row569,11236412.02579321
Row573,58377672.89984464
Row576,9014260.087189443
Row581,7037255.588642414
Row584,7197588.083762733
Row595,5594719.917397995
Row599,8331588.754559346
Row612,8134727.637900844
Row619,3379169.166387344
Row620,7230593.364300915
Row631,7652375.608041015
Row632,8090390.329484221
Row633,9619190.559547005
Row635,7933735.048664071
Row639,4890424.421336958
Row642,6120525.344455142
Row646,6273916.258573234
Row649,6615323.813491906
Row651,9579155.629835997
Row652,7694451.025818369
Row653,5909004.130273702
Row658,8722565.228467857
Row661,6617094.30812555
Row663,8640360.637724865
Row667,5472707.443637131
Row674,7609168.455510917
Row676,6738302.777991321
Row681,56848083.05242225
Row683,6744281.631975151
Row684,56721309.68429977
Row685,57833156.0817205
Row686,8217757.054561959
Row695,9907954.862510944
Row699,7304919.667629238
Row704,4514503.78668051
Row711,5528834.741258277
Row714,7869756.518429681
Row719,5259174.330943506
Row722,9333807.339269478
Row725,8228123.55740553
Row727,8260210.137638677
Row728,7378997.304267935
Row734,9528083.464750534
Row736,7870827.328782743
Row739,8978805.908321008
Row741,52403850.58948733
Row742,48202894.13171029
Row745,65560762.10701418
Row752,9971948.282932425
Row756,10361891.76248325
Row759,7078034.1513534095
Row760,6872343.82244983
Row762,51463098.207751416
Row766,8841324.70642547
Row770,5140152.653691951
Row773,50291670.88481612
Row776,8705226.49187483
Row785,9567672.219845686
Row790,5598307.70588485
Row795,6159750.351147523
Row801,9347797.992605092
Row805,7454064.144038748
Row806,5306221.305275276
Row809,14153923.282956757
Row812,7196067.052819426
Row816,5350023.416116425
Row823,6511897.439092723
Row828,5631583.556739802
Row831,8516280.14827201
Row836,5621339.310678456
Row840,42887024.04091952
Row842,8015778.970731737
Row843,7535122.694881648
Row847,8203221.472057024
Row852,7063200.33240615
Row858,6389179.440909959
Row861,10125183.263780644
Row864,55143440.131566375
Row866,8637537.424992211
Row867,9416653.374629257
Row868,7311405.240583295
Row869,10825243.059794355
Row876,7272237.913596202
Row878,5516746.343718984
Row887,8351474.1638207305
Row888,7101460.758846723
Row889,6889074.345887443
Row892,8485564.35627951
Row893,8080310.679681994
Row894,6202912.202700908
Row898,7137651.520606906
Row899,9465238.840065623
Row902,8157458.784216046
Row904,7442391.366127765
Row906,5169418.787881845
Row907,7741577.716560945
Row909,9581342.785570951
Row911,7669803.772487509
Row912,56300517.220343366
Row915,5925342.856609782
Row917,5696463.1200467255
Row921,55441897.79480062
