row ID,price_doc
Row3,12782657.0
Row6,5567961.0
Row11,5022173.0
Row12,5823963.0
Row14,5315918.5
Row17,6050034.5
Row19,5748599.5
Row23,5272683.0
Row29,5688171.0
Row33,4951049.5
Row34,56266668.0
Row36,5436646.5
Row39,60902124.0
Row42,51647880.0
Row48,5337497.5
Row51,5491631.5
Row52,6067813.5
Row55,5554178.0
Row62,6882467.0
Row63,5862736.5
Row71,5400206.5
Row73,5420293.0
Row75,5942295.0
Row78,7910139.5
Row79,19033818.0
Row80,5957454.5
Row81,6941698.5
Row83,10422407.0
Row84,7835617.5
Row88,6529642.0
Row92,4078539.2
Row93,8334201.0
Row96,4820856.5
Row97,5847071.0
Row99,10012914.0
Row100,5685401.0
Row102,5946756.5
Row104,4705079.5
Row105,5499276.0
Row109,12488936.0
Row113,6586206.0
Row115,6279641.0
Row117,7143016.0
Row120,7054060.5
Row126,7334997.5
Row127,5623745.5
Row128,5756908.0
Row129,7846481.0
Row130,5139970.5
Row132,6361581.5
Row133,6252363.0
Row141,5469137.0
Row144,4451754.0
Row146,8242433.0
Row150,4841097.5
Row152,49515140.0
Row156,7170612.0
Row157,7438865.0
Row158,9260784.0
Row159,4541692.0
Row171,58388464.0
Row178,12629483.0
Row180,9848240.0
Row182,53732570.0
Row186,5042915.5
Row191,5739945.0
Row193,5891974.5
Row199,18561060.0
Row200,7235496.0
Row201,5219560.0
Row203,11775947.0
Row208,10068176.0
Row210,6241983.0
Row212,6239629.5
Row222,14354950.0
Row223,3982926.8
Row227,4525725.5
Row237,5830953.0
Row242,5162222.5
Row244,5107339.5
Row245,15018136.0
Row248,7689738.5
Row251,13630963.0
Row259,4846016.5
Row261,6082748.0
Row265,6163995.5
Row280,11882523.0
Row286,7669740.0
Row293,11220290.0
Row295,6049586.5
Row298,7143239.5
Row299,5180851.0
Row308,8737519.0
Row309,55154056.0
Row313,4922131.0
Row316,9174719.0
Row333,61257490.0
Row335,6734613.5
Row336,5665780.5
Row342,5794328.5
Row356,8748471.0
Row358,56214348.0
Row364,12033999.0
Row365,10899548.0
Row373,5906225.5
Row382,5827592.0
Row385,4905375.0
Row386,6319867.0
Row394,9425263.0
Row396,8432992.0
Row399,8669660.0
Row401,54970880.0
Row402,54808740.0
Row406,7685472.0
Row407,6108440.0
Row412,9503785.0
Row415,4926212.0
Row416,4266633.5
Row417,5829663.5
Row418,6312253.0
Row420,57173950.0
Row424,12569056.0
Row425,54278940.0
Row428,59699196.0
Row429,6675176.0
Row431,59702548.0
