row ID,price_doc
Row3,14097110.375333719
Row6,5836368.446021259
Row11,5087605.270869731
Row12,5968404.2002276005
Row14,5770548.257770771
Row17,5773801.030421765
Row19,5690664.3557729125
Row23,5116849.0266878735
Row29,5590960.732395523
Row33,5299543.045855472
Row34,56104836.13564018
Row36,5384044.25293214
Row39,57514221.68179332
Row42,43317690.678181626
Row48,5384976.317189404
Row51,5557779.964336466
Row52,5974342.195171838
Row55,5381585.125569669
Row62,6373552.342410835
Row63,6493461.9411562495
Row71,6816608.816301461
Row73,5377950.896193655
Row75,5775389.0547434045
Row78,7375521.021774457
Row79,14462081.46056395
Row80,6008370.689134459
Row81,6552668.584354856
Row83,10555535.278709317
Row84,7172150.835443696
Row88,5995250.387855863
Row92,6067004.922125809
Row93,9171885.494681789
Row96,5504433.8771905955
Row97,5391744.3451499175
Row99,10050418.60936877
Row100,5556233.143474228
Row102,5644564.090337294
Row104,5578007.297641498
Row105,5356493.207851332
Row109,11694817.882863648
Row113,6275745.998694499
Row115,6182365.077764536
Row117,7084197.912673031
Row120,6545821.02088245
Row126,7362249.068289956
Row127,5447269.021921327
Row128,10271868.8810927
Row129,7781713.46705275
Row130,5858055.668933906
Row132,6017796.734446478
Row133,7282770.87532767
Row141,5384044.25293214
Row144,5207373.219571722
Row146,13268032.43355501
Row150,5084642.851517424
Row152,52089402.07047574
Row156,6754841.681484332
Row157,7785629.3290893035
Row158,9802873.242022555
Row159,4998255.717646308
Row171,57388974.162080966
Row178,12048166.06304875
Row180,11173738.27593757
Row182,57941288.257469006
Row186,5055576.902223241
Row191,5558176.956466178
Row193,6375847.396796349
Row199,17698108.56884178
Row200,6289043.768513997
Row201,4984814.869123802
Row203,14249548.31746307
Row208,8465542.132091984
Row210,6533666.121653626
Row212,6299809.731265437
Row222,13261212.857477888
Row223,5566794.114067034
Row227,4036037.16771304
Row237,5269962.147124441
Row242,5012355.50920331
Row244,5124710.747195776
Row245,14589059.91131399
Row248,8575709.690838065
Row251,13844587.154278632
Row259,4809965.059031938
Row261,5953370.904243666
Row265,5729351.18289038
Row280,11325640.333081454
Row286,7296272.43245339
Row293,13395464.851398002
Row295,5822490.397347719
Row298,6541986.283110142
Row299,5779418.284025399
Row308,12607134.002691364
Row309,54271303.93511182
Row313,3784451.3009039722
Row316,10264264.922839202
Row333,53343662.552027196
Row335,7402690.551198872
Row336,5566222.957729218
Row342,5384044.25293214
Row356,8391606.930941693
Row358,49095730.98877131
Row364,11752952.675176116
Row365,11013365.63638954
Row373,7135512.743996124
Row382,5629963.041088926
Row385,5433584.9583279835
Row386,5899326.902539131
Row394,8060919.895079819
Row396,8319777.828329263
Row399,8646730.399213176
Row401,54040492.74863437
Row402,55874151.46314857
Row406,9169081.761279237
Row407,6177589.57330499
Row412,8626619.56741509
Row415,5379347.377572331
Row416,4458012.480605037
Row417,5564279.144737267
Row418,6009298.822054657
Row420,56488709.20306284
Row424,12403458.40663336
Row425,55075059.27203878
Row428,55137447.846009664
Row429,7066824.978441845
Row431,59084578.24169963
Row434,11272797.6744914
Row436,5342475.640451946
Row441,25471632.278688066
Row449,7059513.603913369
Row456,5461286.589320713
Row468,57521021.11528676
Row471,5679041.92003487
Row476,7273361.59315159
Row482,5345357.425814672
Row483,5200563.829809421
Row484,5684692.789636566
Row485,5165305.243040527
Row486,6151780.354025592
Row488,5732872.543038049
Row489,11192119.01689046
Row490,5638291.750763456
Row492,5151287.675641142
Row500,6980548.340005077
Row502,11818462.574545506
Row513,7000874.755566358
Row515,53028871.05153775
Row519,5460872.145173128
Row521,6086711.821742536
Row527,5251842.739101823
Row530,54687596.36065348
Row538,5629963.041088926
Row541,13927092.930163324
Row545,58645667.08668109
Row547,5527536.13061175
Row555,7105565.032465257
Row556,4591029.541229514
Row560,7375521.021774457
Row565,5289875.66902555
Row569,8965394.77951304
Row573,57721606.09317064
Row576,6107516.886675335
Row581,6299533.172271532
Row584,5514567.9227809
Row595,6289186.297383008
Row599,5415379.737484695
Row612,22145061.499347728
Row619,5291580.132079514
Row620,5316122.608583143
Row631,16785761.380315594
Row632,5560476.335564402
Row633,6185135.46982657
Row635,5779418.284025399
Row639,6091377.013522969
Row642,10878344.493179733
Row646,5279839.533871032
Row649,12749678.007637858
Row651,10672244.496802866
Row652,5525758.322027818
Row653,4981286.278993944
Row658,18070613.21204938
Row661,5328519.57616073
Row663,21899810.615478124
Row667,4621396.144283412
Row674,5447269.021921327
Row676,6672424.615931944
Row681,59329471.816656485
Row683,6178014.411210155
Row684,59084003.88656308
Row685,55585980.08855822
Row686,12410138.145415213
Row695,9114307.48355786
Row699,9212014.35587571
Row704,5042990.987715669
Row711,9519862.380481137
Row714,7262739.035824464
Row719,5356726.624074157
Row722,5116849.0266878735
Row725,5564279.144737267
Row727,5304377.475742753
Row728,5061324.349916464
Row734,5618178.559206097
Row736,8359147.004595738
Row739,5463463.6193054
Row741,58160595.74859729
Row742,55017278.348906204
Row745,51816070.32671422
Row752,7061505.090989359
Row756,9675376.105804881
Row759,8648549.238134326
Row760,6318901.850175969
Row762,52905952.46216923
Row766,5698633.370325998
Row770,6462935.123945864
Row773,56122935.6998365
Row776,7005485.565231065
Row785,6115799.7987352265
Row790,5471837.391262374
Row795,5260856.218738005
Row801,21147701.998978235
Row805,5872941.3714079335
Row806,5671088.456836014
Row809,11908947.800515555
Row812,6231738.658205821
Row816,5454384.741580591
Row823,7280195.0490068495
Row828,6363175.070303946
Row831,10453136.928274225
Row836,5116849.0266878735
Row840,55020749.020356625
Row842,6529149.527487361
Row843,5297657.119061024
Row847,6317782.186464797
Row852,5300796.655564005
Row858,6371873.029459179
Row861,9149739.227601387
Row864,57016622.51884624
Row866,8791747.220017394
Row867,5804696.968969104
Row868,6888156.769602778
Row869,12552066.003126929
Row876,8617650.504825806
Row878,5297657.119061024
Row887,6646252.126808315
Row888,5369640.384920983
Row889,5673706.8528881725
Row892,8225847.610026372
Row893,10809574.023332689
Row894,7067422.364266328
Row898,5342475.640451946
Row899,7067711.572547076
Row902,5685172.2362844
Row904,5695372.605336976
Row906,7016518.161952184
Row907,5629963.041088926
Row909,7171639.331478887
Row911,5073394.487413232
Row912,50298936.761239715
Row915,5182515.086129928
Row917,5412933.460957806
Row921,54306070.99519326
Row926,11431852.65889222
Row939,6053859.823480908
Row940,6383464.977277171
Row943,50957637.7667842
Row944,7931837.9748494625
Row945,5369640.384920983
Row951,11008644.197714204
Row968,7980780.002359558
Row969,8591975.263610734
Row970,20087353.76416396
Row973,5087983.325387821
Row976,5445464.544895187
Row984,7333416.469966263
Row985,54089315.16694995
Row986,12045144.815392653
Row987,7676424.248553305
Row990,5159781.621284348
Row993,5214958.5874572415
Row994,8252991.256647567
Row996,7142466.983280253
Row997,23294542.948788453
Row998,26663771.910303377
Row1002,6419143.205161582
Row1005,8255918.826931966
Row1007,6430216.5369520765
Row1008,15413356.882133301
Row1009,11896637.572021138
Row1011,11281915.329083864
Row1013,5471837.391262374
Row1018,6690759.183224829
Row1021,6008499.969759269
Row1023,10023042.079057014
Row1025,6069576.485154001
Row1027,5398476.73374927
Row1034,17270754.577101775
Row1035,54640158.56854462
Row1037,6390911.092145796
Row1038,10248495.555529732
Row1039,65699338.992801875
Row1040,5558176.956466178
Row1042,8070403.558699463
Row1048,49827947.43019109
Row1051,7349894.573008007
Row1054,7052800.455579723
Row1061,5471635.328184425
Row1065,54200211.70599972
Row1066,7172288.810376039
Row1069,9438502.719727494
Row1071,15355166.022476831
Row1073,9349197.800962662
Row1079,11563539.285350248
Row1080,55710478.99209803
Row1090,5213155.911984356
Row1100,5547520.8826814
Row1101,5413586.282567064
Row1107,5299543.045855472
Row1110,56213537.96707509
Row1111,52063280.92456027
Row1113,30900767.953957323
Row1114,5129669.856667118
Row1115,5447269.021921327
Row1120,6466843.51191523
Row1121,5159781.621284348
Row1122,8112262.354673298
Row1132,4969422.914606835
Row1134,5827258.1095048925
Row1142,9390155.03476535
Row1143,5752301.580414378
Row1151,12515204.945747044
Row1153,14706197.934902463
Row1156,6542861.580028654
Row1158,55527091.41885009
Row1159,55414690.25188891
Row1160,11251209.079336744
Row1164,6002136.369765286
Row1174,19779466.60457594
Row1176,13237717.38611084
Row1177,4053889.6086115753
Row1180,19146201.378591925
Row1182,8025863.574977279
Row1190,6473068.167997292
Row1196,12266410.976547796
Row1197,9052583.142620614
Row1201,10267860.308757126
Row1203,8442934.997518456
Row1207,11998225.71829814
Row1208,7529787.336448328
Row1220,5182515.086129928
Row1225,61451260.560275845
Row1233,5586723.607138477
Row1237,9606451.863768902
Row1238,8876829.721526757
Row1239,7090689.970452256
Row1252,57376495.24350694
Row1257,4892706.660704513
Row1262,9143942.047151318
Row1268,6333256.42138718
Row1271,11339565.2033197
Row1278,5069148.719934225
Row1279,6834689.579584786
Row1282,10449546.590264888
Row1283,5224611.138341267
Row1284,9853590.196798565
Row1288,14888552.151846455
Row1289,20564224.06106511
Row1291,11966024.781750742
Row1293,54843092.74455387
Row1296,8904959.05215465
Row1301,54975934.01847827
Row1302,5718894.736607314
Row1303,5116371.627786893
Row1305,6490137.176140736
Row1306,5432498.470377977
Row1310,7537866.1326653715
Row1311,5259201.450433058
Row1312,5480351.138228622
Row1318,8562368.662676837
Row1320,5262770.525727589
Row1321,6398061.663637382
Row1328,5285586.981564255
Row1330,8967227.387544248
Row1332,8307467.031740312
Row1333,48898392.9058571
Row1334,6954785.034639752
Row1335,53747543.29347653
Row1336,5830642.713022455
Row1344,5001627.778240275
Row1345,5908949.237553119
Row1353,4905022.9784390945
Row1354,6239267.418921234
Row1355,8538944.446216945
Row1356,6045776.750155184
Row1357,8199400.242686177
Row1362,5369640.384920983
Row1365,5399568.715167679
Row1374,9475678.67099356
Row1375,5758266.210087469
Row1376,55012131.04369767
Row1379,56423933.81790609
Row1380,57477647.70582938
Row1381,7214402.729110981
Row1385,5182515.086129928
Row1389,12471468.297466494
Row1392,6982368.2734916555
Row1394,5159781.621284348
Row1395,5116849.0266878735
Row1397,5116849.0266878735
Row1405,52190159.11326013
Row1413,5822350.878621873
Row1416,5827258.1095048925
Row1420,5654531.410429972
Row1421,9539799.826148214
Row1423,54344982.93534092
Row1428,8648994.158932833
Row1429,5991078.088531482
Row1433,56159660.18156616
Row1439,5566222.957729218
Row1440,6707758.433768881
Row1443,6802837.226049087
Row1444,8333600.357425187
Row1451,5763033.922244643
Row1452,5789491.628197213
Row1455,8837670.576070582
Row1456,6097703.436664197
Row1457,6798124.412030216
Row1461,7397318.973139568
Row1462,5012355.50920331
Row1466,6691964.950848369
Row1468,5470922.832576693
Row1475,5408582.19480386
Row1476,6146509.887493386
Row1479,54419750.04268428
Row1488,14958603.43016657
Row1489,5055576.902223241
Row1491,5913426.163521627
Row1493,5855431.203082934
Row1496,12046617.755793843
Row1502,5566222.957729218
Row1503,5038507.894079797
Row1506,5217394.229993056
Row1509,14086996.71935309
Row1511,6676896.689278208
Row1512,9234521.206615072
Row1514,54195316.46985855
Row1516,7762720.078050425
Row1520,15112324.53650257
Row1522,56778692.257665224
Row1523,7695547.332359271
Row1526,58224826.294271626
Row1542,8981422.305890473
Row1543,7428796.474673691
Row1557,7046586.359648022
Row1559,54795760.11811813
Row1562,7942120.325352698
Row1563,5399633.869249162
Row1566,7949016.6463546725
Row1567,9845490.964967478
Row1569,4232031.3082555225
Row1570,7079878.798105539
Row1572,59368531.634365626
Row1573,6388288.193655368
Row1574,8496011.851620471
Row1576,13025701.754467025
Row1578,10943711.209185313
Row1579,21468094.400725115
Row1581,5895813.044263263
Row1582,6897262.5540427305
Row1586,6613025.068330373
Row1587,5539609.885019185
Row1589,7360650.658232456
Row1591,8426198.11743594
Row1594,7174274.029811709
Row1597,5305048.623518335
Row1599,11976234.250530453
Row1607,60314921.661627166
Row1611,5714189.590583487
Row1615,5165305.243040527
Row1617,6755162.649321607
Row1622,8516169.525716173
Row1623,10411823.816582723
Row1625,4992006.224188792
Row1626,5616234.746214147
Row1632,53209890.6612055
Row1633,6658345.216859343
Row1634,5986480.070267635
Row1637,57154514.04420026
Row1644,7358002.1612709565
Row1648,57006238.40759562
Row1649,12477423.56332904
Row1651,5979941.249597351
Row1655,57167230.00420524
Row1658,5651080.661993071
Row1660,15010033.890964622
Row1661,6039011.514988887
Row1668,4970376.660330551
Row1670,5844327.117648336
Row1675,5360251.5188250495
Row1676,55549418.8864329
Row1680,6552294.613437165
Row1681,5830317.032606714
Row1682,7098829.599935698
Row1683,56364291.1574239
Row1692,57992468.34367776
Row1697,10160191.25697313
Row1700,6551255.191363191
Row1709,6174197.96108406
Row1717,6099044.141181085
Row1726,5861694.680487871
Row1728,8054550.057340333
Row1729,53597899.65937174
Row1731,11988183.821098886
Row1734,54164922.40666529
Row1736,5643951.330824512
Row1743,14096447.180008834
Row1744,5606744.785403795
Row1748,5127575.446113898
Row1759,4769102.002911838
Row1772,5331966.860853123
Row1773,6137809.945903551
Row1776,9000996.456486879
Row1777,8640408.427058924
Row1781,6707136.941063092
