row ID,price_doc
Row3,12616888.42
Row6,7736950.843
Row11,4859389.675
Row12,6501134.466
Row14,7101279.087
Row17,7293391.244
Row19,4665482.073
Row23,5872158.111
Row29,4119789.672
Row33,6061146.695
Row34,51022177.18
Row36,5743047.753
Row39,55804330.4
Row42,54085870.66
Row48,5126325.974
Row51,5650695.222
Row52,5316930.754
Row55,4903573.083
Row62,6766923.481
Row63,5478460.033
Row71,5730959.57
Row73,5419159.997
Row75,6150772.281
Row78,7703302.521
Row79,10971770.32
Row80,4209880.662
Row81,6752665.435
Row83,11203264.32
Row84,7798361.687
Row88,8203164.429
Row92,8070849.432
Row93,7882195.988
Row96,5491617.933
Row97,6351761.695
Row99,8826935.49
Row100,5781449.553
Row102,6680986.014
Row104,4548211.424
Row105,6122771.504
Row109,13255505.6
Row113,7572299.835
Row115,5864750.951
Row117,7277413.85
Row120,6802631.585
Row126,7860211.804
Row127,5773565.336
Row128,6387142.754
Row129,7715335.207
Row130,5810532.691
Row132,6471048.348
Row133,9371208.414
Row141,5369797.536
Row144,2737950.568
Row146,13149635.8
Row150,5688371.03
Row152,40838509.34
Row156,7489470.324
Row157,7360167.048
Row158,8392761.307
Row159,5141587.537
Row171,53195351.06
Row178,10790783.03
Row180,11814155.95
Row182,54629071.65
Row186,5795399.939
Row191,4746827
Row193,5790024.764
Row199,14154480.23
Row200,8164041.891
Row201,6554921.421
Row203,13934573.52
Row208,7450867.675
Row210,9244735.341
Row212,6297325.166
Row222,16223889.45
Row223,4008641.78
Row227,4702238.365
Row237,6448716.47
Row242,5804857.106
Row244,4259494.602
Row245,11351691.82
Row248,9692868.815
Row251,13368440.17
Row259,4977550.688
Row261,6156747.639
Row265,6243169.581
Row280,11740534.26
Row286,8647366.443
Row293,12251845.55
Row295,5595413.864
Row298,8173646.482
Row299,7422410.059
Row308,13581552.31
Row309,49661738.77
Row313,4703322.687
Row316,10018457.67
Row333,55629135.85
Row335,7405242.619
Row336,5726374.523
Row342,4711597.796
Row356,10958973.09
Row358,52028846.22
Row364,14506683.26
Row365,11132126.55
Row373,6676729.186
Row382,6102999.436
Row385,7001239.107
Row386,6749875.803
Row394,10728883.49
Row396,8015618.682
Row399,7367087.047
Row401,51300443.82
Row402,55732090.4
Row406,8484067.22
Row407,6857320.747
Row412,8963371.132
Row415,6252434.292
Row416,5253193.655
Row417,6630196.903
Row418,7147977.629
Row420,55141360.13
Row424,9753875.94
Row425,53981931.26
Row428,52012202.02
Row429,7359592.046
Row431,50462424.78
Row434,10653629.96
Row436,5939111.641
Row441,14780934.7
Row449,7389913.75
Row456,6274809.44
Row468,50267858.62
Row471,4301598.856
Row476,6546637.62
Row482,5141296.802
Row483,4703428.931
Row484,6720703.766
Row485,6374550.138
Row486,7585301.185
Row488,5698757.665
Row489,9841436.508
Row490,5323145.82
Row492,5880013.94
Row500,6874413.779
Row502,9389479.256
Row513,7920161.846
Row515,52073165.22
Row519,6108991.952
Row521,6304263.568
Row527,5906833.848
Row530,54847816.42
Row538,6328081.406
Row541,13895579.22
Row545,55110109.92
Row547,5578651.744
Row555,3810802.245
Row556,4633120.145
Row560,7703302.521
Row565,5598277.091
Row569,11405670.35
Row573,51253342.19
Row576,8286567.454
Row581,6976228.396
Row584,6448767.207
Row595,5993307.522
Row599,5958908.07
Row612,18980264.7
Row619,4675875.647
Row620,6036109.275
Row631,9056112.308
Row632,4282960.848
Row633,7327180.788
Row635,7263113.443
Row639,7555087.131
Row642,7338161.207
Row646,5363343.583
Row649,10000461.05
Row651,13737635.94
Row652,6233131.511
Row653,5571434.731
Row658,14097799.34
Row661,6288444.752
Row663,12908796.55
Row667,5444308.832
Row674,6108269.936
Row676,7583148.528
Row681,51374427.19
Row683,7469359.322
Row684,49287865.8
Row685,52495603.21
Row686,9845834.726
Row695,10352569.33
Row699,8453526.665
Row704,5928764.71
Row711,9300485.316
Row714,7064949.383
Row719,6199238.222
Row722,6456600.94
Row725,6315146.122
Row727,5398567.282
Row728,6537908.563
Row734,5491608.469
Row736,6548925.122
Row739,8228594.573
Row741,49093542.65
Row742,50244374.17
Row745,56604848.29
Row752,8815249.281
Row756,8054767.889
Row759,7733224.281
Row760,7580115.917
Row762,46385953.77
Row766,5598963.631
Row770,7327495.566
Row773,51312356.67
Row776,7086660.805
Row785,7024514.193
Row790,5517001.384
Row795,5149005.808
Row801,12543383.46
Row805,6581063.187
Row806,5050430.711
Row809,12852482.34
Row812,6656917.552
Row816,5198714.178
Row823,7310256.722
Row828,6628869.635
Row831,8811116.389
Row836,5179423.576
Row840,52501329.62
Row842,7342936.075
Row843,5546993.671
Row847,7727382.29
Row852,5921416.004
Row858,6649830.853
Row861,8232320.968
Row864,51300750.99
Row866,8731916.633
Row867,7104428.685
Row868,7615054.192
Row869,12235165.95
Row876,7676710.28
Row878,5398960.142
Row887,5725272.206
Row888,6378975.63
Row889,8389881.72
Row892,8082073.423
Row893,10398648.97
Row894,8130911.46
Row898,5081644.589
Row899,7436811.81
Row902,6651303.657
Row904,5721310.17
Row906,6788696.124
Row907,6196737.448
Row909,7723192.306
Row911,5572719.823
Row912,55136300.34
Row915,5323442.6
Row917,5723413.771
Row921,56516002.01
Row926,10120697.32
Row939,6651224.203
Row940,4708702.397
Row943,54056193.14
Row944,6399902.796
Row945,5501362.26
Row951,10586499.62
Row968,7742254.61
Row969,7697850.802
Row970,13894570
Row973,6950067.297
Row976,5543102.811
Row984,7157770.801
Row985,51136269.24
Row986,11045259.58
Row987,10679582.89
Row990,5294322.962
Row993,6099309.199
Row994,8464229.254
Row996,8109122.213
Row997,13912007.77
Row998,12393317.38
Row1002,6767489.856
Row1005,9143109.014
Row1007,5841897.748
Row1008,9902658.705
Row1009,9677508.386
Row1011,9779084.529
Row1013,6334474.785
Row1018,8504527.672
Row1021,7575858.005
Row1023,10512927.92
Row1025,5456650.892
Row1027,5184976.292
Row1034,20504537.31
Row1035,49292391.85
Row1037,6777359.606
Row1038,9277254.354
Row1039,57466627.6
Row1040,6759956.509
Row1042,7437858.355
Row1048,54661985.68
Row1051,9123229.043
Row1054,5376170.6
Row1061,6736798.834
Row1065,47958172.78
Row1066,7813045.324
Row1069,10353185.97
Row1071,11944408.73
Row1073,12809006.65
Row1079,11296020.04
Row1080,52888344.86
Row1090,5630667.481
Row1100,4306091.255
Row1101,5954720.504
Row1107,5447067.638
Row1110,53705931.62
Row1111,48028599.94
Row1113,13349567.63
Row1114,7023815.697
Row1115,6382655.503
Row1120,7301407.919
Row1121,6240570.992
Row1122,8545974.249
Row1132,4100376.537
Row1134,5903052.924
Row1142,9549718.199
Row1143,6495911.405
Row1151,12893663.6
Row1153,14293353.78
Row1156,6013792.946
Row1158,56376343.77
Row1159,49712581.14
Row1160,10677386.28
Row1164,7631572.251
Row1174,13894570
Row1176,12061903.32
Row1177,4468886.981
Row1180,14418771.95
Row1182,8469150.545
Row1190,7627796.355
Row1196,11103519.74
Row1197,10585431.81
Row1201,9366022.988
Row1203,8971617.702
Row1207,11804989.18
Row1208,7922111.594
Row1220,3717858.934
Row1225,52459438.96
Row1233,7134012.213
Row1237,12055859.71
Row1238,10469470.24
Row1239,8247922.577
Row1252,54013610.9
Row1257,6156712.569
Row1262,10479794.15
Row1268,7004245.124
Row1271,10198036.38
Row1278,4736667.758
Row1279,9333319.469
Row1282,10886020.47
Row1283,5321095.714
Row1284,9856905.476
Row1288,12892799.12
Row1289,13894570
Row1291,10662475.04
Row1293,44872256.53
Row1296,9898488.224
Row1301,52114756.11
Row1302,7481938.061
Row1303,5556361.692
Row1305,7046616.788
Row1306,5934996.927
Row1310,7344705.915
Row1311,5170604.013
Row1312,6302039.103
Row1318,10150422.66
Row1320,6228204.991
Row1321,5470269.794
Row1328,6431008.833
Row1330,8768861.764
Row1332,8194644.379
Row1333,55277492.48
Row1334,11171188.27
Row1335,51919856.82
Row1336,6756974.491
Row1344,5925054.885
Row1345,6253802.625
Row1353,3971962.881
Row1354,7315039.793
Row1355,7765817.469
Row1356,8485690.875
Row1357,8209103.92
Row1362,5846287.994
Row1365,5856375.059
Row1374,9000007.489
Row1375,6188467.612
Row1376,49784195.35
Row1379,51215114.28
Row1380,53855027.57
Row1381,7983064.649
Row1385,6318744.471
Row1389,11882770.31
Row1392,7961063.385
Row1394,5570963.937
Row1395,5393230.205
Row1397,4293925.081
Row1405,48912311.1
Row1413,6603327.546
Row1416,6044851.951
Row1420,5550965.71
Row1421,9784978.573
Row1423,52699411.43
Row1428,11196295.48
Row1429,9279363.057
Row1433,48240783.91
Row1439,6565228.886
Row1440,6996609.565
Row1443,7401041.685
Row1444,9321728.854
Row1451,6279024.59
Row1452,5774589.486
Row1455,9674177.895
Row1456,7413487.727
Row1457,7954976.155
Row1461,5632448.2
Row1462,4509249.493
Row1466,5939235.286
Row1468,5950708.242
Row1475,5567773.053
Row1476,5374803.397
Row1479,52103588.19
Row1488,12626309.55
Row1489,5529508.546
Row1491,7044241.601
Row1493,6884849.754
Row1496,10319226.82
Row1502,5884286.819
Row1503,6173173.384
Row1506,5883795.311
Row1509,13820182.01
Row1511,7630492.362
Row1512,9687677.65
Row1514,49610840.73
Row1516,6876058.834
Row1520,11704271.14
Row1522,52467248.43
Row1523,8672959.186
Row1526,46234279.67
Row1542,8744006.019
Row1543,8745850.75
Row1557,8278478.817
Row1559,53819626.26
Row1562,7716845.169
Row1563,5986685.439
Row1566,9294491.498
Row1567,8251716.478
Row1569,4919348.836
Row1570,6945670.168
Row1572,52756167.25
Row1573,7253759.704
Row1574,8523163.175
Row1576,13469394.72
Row1578,9865282.796
Row1579,14291078.84
Row1581,6342668.263
Row1582,5574848.254
Row1586,6618035.212
Row1587,5744685.949
Row1589,8174228.792
Row1591,8264690.236
Row1594,7449345.458
Row1597,6558826.675
Row1599,10003089.66
Row1607,48741971.62
Row1611,7014070.531
Row1615,6151481.902
Row1617,6953180.421
Row1622,10009218.42
Row1623,9122735.039
Row1625,5128904.652
Row1626,6434113.613
Row1632,49048534.53
Row1633,6547167.158
Row1634,7555900.352
Row1637,51735643.26
Row1644,8831284.304
Row1648,49751640.12
Row1649,10425006.74
Row1651,6871037.826
Row1655,49257447.41
Row1658,6229302.816
Row1660,14033967.28
Row1661,6305786.11
Row1668,5248403.031
Row1670,6229409.469
Row1675,4741292.832
Row1676,49856121.54
Row1680,7776175.482
Row1681,6139175.944
Row1682,8073983.935
Row1683,53449660.8
Row1692,51422293.48
Row1697,10828508.73
Row1700,7846669.046
Row1709,6611720.432
Row1717,6711410.544
Row1726,7554878.386
Row1728,7757469.335
Row1729,53856249.1
Row1731,13578875.06
Row1734,48678538.19
Row1736,6302583.497
Row1743,13332583.72
Row1744,5521122.349
Row1748,5183017.956
Row1759,4762907.739
Row1772,5529284.943
Row1773,7833497.951
Row1776,9055244.306
Row1777,8193492.999
Row1781,9591838.241
Row1782,5801404.636
Row1786,10326766.45
Row1787,6062373.054
Row1789,7435830.077
Row1792,54085734.29
Row1793,5094375.037
Row1794,5826112.482
Row1797,7564835.167
Row1802,54965599.46
Row1804,5976180.638
Row1805,7277675.626
Row1806,12231704.28
Row1808,5622161.994
Row1815,24090370.4
Row1816,60668308.82
Row1817,6981869.593
Row1819,11323684.53
Row1821,5919471.156
Row1824,9037919.429
Row1825,6254554.093
Row1826,7341265.727
Row1828,55242026.46
Row1835,8716597.593
Row1839,9669112.147
Row1843,49037499.17
Row1845,14123380.58
Row1846,9692868.815
Row1848,6978051.423
Row1851,8731525.912
Row1853,3884540.186
Row1856,6788660.298
Row1862,52638708.19
Row1867,6520513.397
Row1872,5596217.298
Row1873,56432632.1
Row1879,50976990.83
Row1882,7385593.343
Row1884,8222294.102
Row1890,7771506.389
Row1895,6127026.846
Row1896,7492171.1
Row1897,9688255.631
Row1906,56099926.67
Row1911,54254525.9
Row1912,6856808.534
Row1919,8016767.762
Row1924,5688817.739
Row1926,5054221.907
Row1936,10896155.62
Row1938,8195587.034
Row1940,54685971.77
Row1942,7308469.03
Row1943,18634053.87
Row1951,6689281.372
Row1956,8503807.233
Row1960,52256248.69
Row1966,10234021.36
Row1967,51480032.74
Row1969,6702176.671
Row1970,6723304.547
Row1971,9050890.013
Row1975,6901262.243
Row1976,11392932.52
Row1978,9291950.939
Row1981,45136837.25
Row1982,6634968.019
Row1983,6444787.577
Row1988,8274279.611
Row1989,7336718.948
Row1991,7405170.642
Row1992,7951576.929
Row1996,9378284.983
Row1997,7595357.591
