row ID,price_doc
Row3,12654074.56319198
Row6,5934937.684908181
Row11,5934937.684908181
Row12,5934937.684908181
Row14,5934937.684908181
Row17,5934937.684908181
Row19,5934937.684908181
Row23,5934937.684908181
Row29,5934937.684908181
Row33,5934937.684908181
Row34,55214235.56148621
Row36,5934937.684908181
Row39,55214235.56148621
Row42,59298363.26927963
Row48,5934937.684908181
Row51,5934937.684908181
Row52,5934937.684908181
Row55,5934937.684908181
Row62,5934937.684908181
Row63,5934937.684908181
Row71,8503148.032317795
Row73,5934937.684908181
Row75,5934937.684908181
Row78,8503148.032317795
Row79,20317017.51291258
Row80,5934937.684908181
Row81,5934937.684908181
Row83,8503148.032317795
Row84,8503148.032317795
Row88,5934937.684908181
Row92,5934937.684908181
Row93,7556281.5292081535
Row96,5934937.684908181
Row97,5934937.684908181
Row99,12654074.56319198
Row100,5934937.684908181
Row102,5934937.684908181
Row104,5934937.684908181
Row105,5934937.684908181
Row109,12654074.56319198
Row113,5934937.684908181
Row115,5934937.684908181
Row117,8503148.032317795
Row120,8503148.032317795
Row126,5934937.684908181
Row127,5934937.684908181
Row128,5917054.478204049
Row129,8503148.032317795
Row130,5934937.684908181
Row132,5934937.684908181
Row133,5934937.684908181
Row141,5934937.684908181
Row144,5934937.684908181
Row146,20317017.51291258
Row150,5934937.684908181
Row152,59298363.26927963
Row156,5934937.684908181
Row157,8503148.032317795
Row158,8503148.032317795
Row159,5934937.684908181
Row171,55214235.56148621
Row178,20317017.51291258
Row180,12654074.56319198
Row182,55214235.56148621
Row186,5934937.684908181
Row191,5934937.684908181
Row193,5934937.684908181
Row199,20317017.51291258
Row200,5934937.684908181
Row201,5934937.684908181
Row203,12654074.56319198
Row208,7556281.5292081535
Row210,5934937.684908181
Row212,5934937.684908181
Row222,20317017.51291258
Row223,5934937.684908181
Row227,4643977.40987202
Row237,5934937.684908181
Row242,5934937.684908181
Row244,5934937.684908181
Row245,12654074.56319198
Row248,8503148.032317795
Row251,12654074.56319198
Row259,5934937.684908181
Row261,5934937.684908181
Row265,5934937.684908181
Row280,7556281.5292081535
Row286,5934937.684908181
Row293,12654074.56319198
Row295,5934937.684908181
Row298,5934937.684908181
Row299,5934937.684908181
Row308,12654074.56319198
Row309,55214235.56148621
Row313,5934937.684908181
Row316,8503148.032317795
Row333,55214235.56148621
Row335,8503148.032317795
Row336,5934937.684908181
Row342,5934937.684908181
Row356,5934937.684908181
Row358,55214235.56148621
Row364,12654074.56319198
Row365,12654074.56319198
Row373,8503148.032317795
Row382,5934937.684908181
Row385,5934937.684908181
Row386,5934937.684908181
Row394,8503148.032317795
Row396,8503148.032317795
Row399,12654074.56319198
Row401,55214235.56148621
Row402,56972074.71507678
Row406,7556281.5292081535
Row407,4643977.40987202
Row412,8503148.032317795
Row415,4643977.40987202
Row416,4643977.40987202
Row417,5934937.684908181
Row418,5934937.684908181
Row420,56972074.71507678
Row424,7556281.5292081535
Row425,55214235.56148621
Row428,56972074.71507678
Row429,8503148.032317795
Row431,55214235.56148621
Row434,12654074.56319198
Row436,5934937.684908181
Row441,20317017.51291258
Row449,5934937.684908181
Row456,5934937.684908181
Row468,55214235.56148621
Row471,5934937.684908181
Row476,8503148.032317795
Row482,5934937.684908181
