row ID,price_doc
Row3,12904636.716177635
Row6,5746567.872873141
Row11,5569679.725935167
Row12,5614502.538210502
Row14,5402627.809099154
Row17,5796710.229284491
Row19,5084039.843899472
Row23,5527773.644843998
Row29,5368220.610783011
Row33,4454809.70430155
Row34,54659557.59871728
Row36,5677796.663619898
Row39,54919250.82618629
Row42,52864067.96246819
Row48,5586078.908658512
Row51,5298547.339889597
Row52,6371971.892431438
Row55,5475396.153144354
Row62,8024042.991518736
Row63,4977864.150390301
Row71,3338844.0930885803
Row73,4714054.412668246
Row75,4868089.71637417
Row78,8283823.4744745465
Row79,14289384.00717324
Row80,4576457.256332688
Row81,6359536.608603349
Row83,5499889.35756693
Row84,8534148.71957734
Row88,5254036.134751468
Row92,1629690.1996960803
Row93,8493393.521579307
Row96,4829822.2577324
Row97,7154048.945957491
Row99,6822121.0271624075
Row100,5684232.404347505
Row102,5286367.341058025
Row104,4510174.686729684
Row105,5889119.359012946
Row109,13666562.079098545
Row113,6427039.274883595
Row115,6023384.481559482
Row117,7049055.5233482625
Row120,5864691.2608288145
Row126,7399198.782826431
Row127,5187026.324135985
Row128,5038280.810564677
Row129,8694194.441291146
Row130,4959305.075344189
Row132,4273538.719222593
Row133,7335115.0406885985
Row141,4993248.856835162
Row144,3236664.6423309166
Row146,9513893.279265039
Row150,4525790.527987677
Row152,54727146.71965026
Row156,6993746.819503994
Row157,7159701.538979268
Row158,7973353.279471186
Row159,4499521.28452451
Row171,54050684.56920764
Row178,13649152.731677977
Row180,6789991.872869989
Row182,53468717.07467089
Row186,5467532.325691906
Row191,5501876.427017433
Row193,5494586.151037506
Row199,17233937.55182321
Row200,7320144.885575404
Row201,6026595.081863766
Row203,12540873.23612203
Row208,8361725.292667624
Row210,2850929.3141933763
Row212,6661163.203981092
Row222,15130024.068188837
Row223,2287939.9610167225
Row227,3207428.481540016
Row237,2801133.218490947
Row242,5543989.321334536
Row244,3273909.820118981
Row245,15979121.562197387
Row248,6484986.759009705
Row251,12726579.62412986
Row259,4275017.457618019
Row261,5775761.852784872
Row265,6038955.477713784
Row280,12904653.754956204
Row286,8422494.520739794
Row293,12004712.264291557
Row295,6248835.817692812
Row298,8604347.614726244
Row299,5282372.535750519
Row308,6589137.2325417325
Row309,55468505.55883892
Row313,5712246.4376814505
Row316,5646551.3665452385
Row333,56084899.98638404
Row335,7243977.030130348
Row336,4950718.682943519
Row342,5978702.82121445
Row356,9508362.056001704
Row358,56246711.63826994
Row364,12798182.676066201
Row365,9220117.052655987
Row373,2930345.3108433587
Row382,6144881.886993264
Row385,2590251.1936233295
Row386,6141878.449963762
Row394,10695299.117305078
Row396,7516180.427050909
Row399,8015880.623221261
Row401,54266154.269065075
Row402,56966906.57921099
Row406,9545799.33919031
Row407,4503324.183941939
Row412,9514159.896583848
Row415,4841413.359091889
Row416,4598704.184695864
Row417,6118043.392799158
Row418,5874020.575639419
Row420,54872299.66825161
Row424,11973200.625125255
