row ID,price_doc
Row3,8075809.413970355
Row6,10052307.187859224
Row11,4618785.91515614
Row12,8519976.061672337
Row14,7281366.006807437
Row17,7790551.9101032205
Row19,7133350.278825013
Row23,7080167.589662075
Row29,7654758.5905887
Row33,6941172.454348041
Row34,58386996.23810395
Row36,6431440.788769669
Row39,52449570.02143503
Row42,55006237.32279496
Row48,6338850.385882454
Row51,7036366.516567057
Row52,7197241.938782815
Row55,5434156.865342504
Row62,6566815.82896951
Row63,5348163.368728978
Row71,6582238.405571368
Row73,6412918.66457001
Row75,6897393.005214933
Row78,8122196.206957467
Row79,7312567.780328384
Row80,6263485.462154718
Row81,7430908.324149804
Row83,8014930.051315164
Row84,5262108.722755048
Row88,8531819.770242311
Row92,9612948.971278517
Row93,7358295.821835753
Row96,6260932.427047114
Row97,6674082.467579883
Row99,5941192.336514212
Row100,6859825.587420423
Row102,6270597.606427392
Row104,5503307.222269931
Row105,6601089.579729648
Row109,9201728.3843121
Row113,7252177.809381889
Row115,6004551.291085541
Row117,6125808.459177071
Row120,7184967.666414104
Row126,9269452.490860203
Row127,6107604.787058238
Row128,5462919.166084875
Row129,6322960.067225168
Row130,5531127.522567675
Row132,7607112.528262131
Row133,12593374.651850976
Row141,5749805.372111119
Row144,5807026.1402467955
Row146,6464147.857605445
Row150,6179817.564226838
Row152,59447198.26082927
Row156,9634232.809294302
Row157,8097582.032329548
Row158,6742842.022690108
Row159,5229321.2526646145
Row171,63337801.816302165
Row178,12577683.366291191
Row180,7141735.059796311
Row182,61475423.50527115
Row186,6166854.921289299
Row191,7584139.283194136
Row193,5311194.125856513
Row199,7841843.677817054
Row200,10031847.14187442
Row201,7913506.645608008
Row203,8804823.180882717
Row208,5764059.767434652
Row210,12001037.990171518
Row212,6591535.822972644
Row222,13041525.52345309
Row223,5446689.025394282
Row227,4643395.376581717
Row237,6281951.62144206
Row242,6651283.09391479
Row244,6177922.517308993
Row245,13114009.492852965
Row248,8108147.989524685
